gene,beta,odds_ratio,p_raw,log2fc,q_bh,replicates
NAT6,9.445407017825575,12649.930724614034,0.007078985131677741,0.014660685967877514,0.034135853857172674,True
HYAL1,-0.4389731699863782,0.6446980766559391,0.42913676860690364,-0.02632116776765997,0.5979498296582164,False
HYAL2,0.2937329559873957,1.3414256361480152,0.025084552992360846,0.30777703055545214,0.08603883284912903,False
TUSC2,0.3967979979839181,1.4870555114984032,0.0018125444062702556,0.5049481205630668,0.013364655562788551,True
RASSF1,0.4484273872507621,1.5658477760412377,0.010858881607057946,0.25739170233103037,0.04630097830050065,True
ZMYND10,-0.16338087624851796,0.8492676609258522,0.07503352775909973,-0.3561010907290876,0.18691661639931792,False
NPRL2,0.07937977870367002,1.0826153982789106,0.5082031175069521,0.09800724484769852,0.6658350228316395,False
CYB561D2,0.41853743467779536,1.5197372144442973,0.006871680195865807,0.32204009651179577,0.03342288330330029,True
TMEM115,0.3379934639492191,1.402131338973738,0.04079095940941194,0.22521442498222566,0.12225912559970101,False
CACNA2D2,0.034747260686511156,1.0353580000588225,0.7589411834197778,0.06398449818369834,0.8595313961448819,False
C3orf18,0.25083247286390203,1.2850947780490953,0.1304996815670897,0.16610664322627855,0.27240917135862436,False
HEMK1,-0.1359472486823254,0.8728886773021572,0.3782020334954349,-0.10026615372011882,0.5496760055621667,False
CISH,0.299378393231332,1.3490199869397699,0.030281055353358004,0.24593694031701685,0.09876894639394145,False
MAPKAPK3,0.4041839135349958,1.4980794387093088,0.011276428835525472,0.290054823978652,0.04759100192398257,True
RP11-804H8.6,-0.2294639595698184,0.7949596188081943,0.2537120101219327,-0.09411120582694843,0.4253898516455521,False
DOCK3,-0.03083726623494471,0.9696333523238191,0.7348746341365515,-0.05660087516318324,0.8429501471795131,False
MANF,0.36912545842760847,1.4464690640259934,0.0001528836802602923,0.8595261929354878,0.0034826621842780348,True
RBM15B,3.1973530838909334,24.467680511435592,0.035573487507390554,0.029000308320388746,0.11105391742977243,False
VPRBP,0.11596931768072995,1.1229614165439583,0.3821509323714908,0.1178615324461485,0.5533908038948746,False
RAD54L2,-0.6375754506911436,0.5285724216068994,0.0024759034477454442,-0.2610742787951619,0.016368320197253886,True
TEX264,0.35087077540115663,1.420303775867188,0.010290504032564629,0.35391719824576917,0.04452096096330705,True
GRM2,0.07636607384836544,1.0793576264437916,0.4315067590023792,0.14453388389081234,0.6001355094041131,False
IQCF6,-4.320539191854849,0.013292714286543137,0.4416528801076306,-0.003309599534460912,0.608672026627519,False
IQCF3,-1.33009033888943,0.2644533697969408,0.32043722107045425,-0.013470665737812422,0.49542068488040963,False
IQCF2,-8.095801122730379,0.0003048163411992776,0.25920932405624986,-0.0030728230472289657,0.4312580836216439,False
IQCF5-AS1,-13.230468080664508,1.7950672336294673e-06,0.0936116461798479,-0.005352016577828564,0.2176041523086333,False
IQCF1,-2.3709316787746895,0.09339367282876518,0.16046337217085715,-0.01439360044137205,0.31356024640627356,False
RRP9,0.0070150011024031214,1.007039663858662,0.9454657218334649,0.020230512183401217,0.9794213624361131,False
PARP3,0.25409252367634055,1.2892910887008018,0.0429176317028269,0.29640928127151334,0.1267367447192696,False
GPR62,0.35554725885931243,1.4269613578835125,7.172721392157614e-05,0.8284518578405424,0.0025023290203747216,True
PCBP4,0.1301865403019319,1.1390408405303953,0.2558465002639725,0.21282164974283635,0.427500135573557,False
ABHD14B,0.341380253979932,1.4068881139665657,0.00420458329243372,0.45439661188694913,0.023486451439970697,True
ABHD14A,0.20414054210254173,1.226470512088579,0.05181627564927498,0.3484539216551381,0.1451869239463793,False
ABHD14A-ACY1,-3.373645303405209,0.03426450489280069,6.353567027131381e-05,-0.10129600001890945,0.0024079685349796187,True
ACY1,-0.7138782822795576,0.48974115513508576,0.0016856462159475518,-0.2578222444419629,0.012770280867117532,True
RPL29,0.24405131256388063,1.2764098246697693,0.006263198044349442,0.6361830959709547,0.03130653395897265,True
DUSP7,0.74281138838196,2.1018362940541016,5.121971917058659e-05,0.46517598949023764,0.0022285991116109474,True
POC1A,0.15184047545688031,1.163974539114311,0.21722105073233267,0.18200784696948302,0.38461602255886523,False
ALAS1,0.6459165543607313,1.9077347708228167,0.0001335902291989762,0.5172612292175076,0.0033032817171889583,True
TWF2,0.2944971590333957,1.342451149505449,0.0029341949610208933,0.5616487560652894,0.018294051696710303,True
RP5-1157M23.2,0.23357761123192855,1.2631108556764064,0.5888269651713707,0.024574083956796444,0.7318008826221278,False
PPM1M,0.4427603267543261,1.5569991185863872,0.0059926687973842424,0.2879835482823907,0.030310229076024597,True
WDR82,0.31416267535953607,1.369112439291067,0.03460569316845697,0.26299657233976514,0.10878831563900421,False
GLYCTK,-0.5417406816333071,0.5817347555378102,0.0022800788986821487,-0.3112149562477411,0.01544661347961422,True
DNAH1,-0.20840406130101605,0.8118789215737697,0.12955064082995352,-0.19292391568422573,0.2709494046554601,False
BAP1,0.27329625271758573,1.3142895490062687,0.14051881106599295,0.14682916448053174,0.28693109200399713,False
PHF7,0.12064025294467484,1.1282189659019541,0.5267606597406422,0.050919168347355104,0.6803953796441901,False
SEMA3G,-0.011677453580077553,0.988390463258677,0.930367172874765,0.002964305797088951,0.9699155494342648,False
TNNC1,0.14165464692198632,1.1521786713690616,0.5538946992254757,0.04000305173476382,0.703251393095938,False
NISCH,0.24800383163616813,1.2814648422916521,0.08536890939171164,0.21265378943887203,0.20442433691516837,False
STAB1,0.03158379180342354,1.032087852475019,0.7444947654196137,0.030872194285941568,0.8493524460163867,False
NT5DC2,0.09829864076166797,1.103292223944228,0.31179038009699533,0.194905069062159,0.485935043695474,False
SMIM4,0.22591497136821287,1.2534690799859918,0.04550084829191923,0.3093048503235152,0.132306360467066,False
PBRM1,0.2388270321096164,1.2697588900719756,0.086673898559171,0.2264507847422168,0.20653674675856198,False
GNL3,0.19486611336221843,1.2151482834800131,0.1116949484956469,0.2421712625257424,0.24485452364451848,False
GLT8D1,0.2561085883225633,1.291893004817675,0.017207750089428115,0.4182141402932311,0.06495909307799316,False
SPCS1,0.33153932436730615,1.393110928407037,0.0009089125003133309,0.7680751883816646,0.008616904230210077,True
NEK4,0.14454573363686357,1.1555145396377002,0.35948298102871057,0.09362002159122262,0.5328402598115342,False
ITIH1,-0.047474704754256546,0.9536345952489739,0.8319293022931787,-0.03200499444582322,0.909090310306508,False
ITIH3,-0.11724235543712701,0.8893696234783582,0.5502408055706729,-0.0628349119405438,0.6999519721121875,False
ITIH4,-0.48911978268528916,0.6131658759397853,0.12081772382468649,-0.09239892988395204,0.2584267694960774,False
RP5-966M1.6,-0.5793134897009028,0.5602828745297342,0.009905260204751104,-0.22085822243228204,0.04333242300113991,True
ITIH4-AS1,-12.331243187128774,4.411732064924012e-06,0.04415917267650502,-0.007856093717335325,0.12950459734932515,False
MUSTN1,-2.7000326582833636,0.0672033179589102,0.06859419263536812,-0.024656539936316987,0.17549652788626383,False
TMEM110-MUSTN1,-1.2689341754034957,0.2811310985948759,0.0009550723105250966,-0.187636216189554,0.008884587750360842,True
TMEM110,-0.6581824652048879,0.5177915839852858,0.24123357923926014,-0.037557670406350774,0.4116995256108799,False
SFMBT1,-0.009940551051362266,0.990108692920424,0.9583007239938934,-0.0017415015208923634,0.9873622314783377,False
RP11-894J14.5,-0.0515623128061938,0.9497444668753885,0.90275851734607,-0.005428815664013209,0.9534112920583951,False
RFT1,0.40786177010742625,1.5035993044341098,0.030741124790415502,0.21015262688632186,0.09987368615843169,False
PRKCD,0.5345110234033746,1.7066135441143593,8.586336678980267e-05,0.5695798082447596,0.002698718224545317,True
TKT,0.5984625594351181,1.8193195534220619,6.702980482072891e-05,0.668644295288928,0.0024507131090769083,True
DCP1A,0.35972724792074107,1.432938524292746,0.013801563957109806,0.30151051645621085,0.05536233167286535,False
CACNA1D,-0.11331782306367537,0.8928668413413591,0.3553888099046113,-0.14192304109893472,0.5291317698868114,False
RP11-884K10.6,-2.3665337725225783,0.09380531396248197,0.021519875766982548,-0.03985215191304266,0.07706805509050625,False
CHDH,-0.10193463988790416,0.9030885757104877,0.4864004656900305,-0.09134799567705354,0.6473010093009691,False
IL17RB,-0.19421840098785784,0.8234780362110233,0.08799743183617566,-0.2789759234406328,0.20855643326365653,False
RP11-884K10.7,0.08105839981347408,1.0844342254740367,0.5574243528094479,0.07670955409031732,0.7062766239389575,False
ACTR8,0.30223629923460243,1.3528808736567839,0.11153861604822135,0.15654748523668527,0.24465273458535858,False
SELK,0.3055547465466192,1.3573777948267247,0.005886674140415889,0.5134189638632112,0.029936737103231238,True
CACNA2D3,0.10403039005983729,1.109634176252197,0.2786531757853974,0.20281668329796565,0.45212099900357766,False
CACNA2D3-AS1,-5.242374454040072,0.005287686549302886,0.041100530878504245,-0.03453442464768186,0.1230043609939647,False
LRTM1,0.6211568689750381,1.861079822448907,0.3679078988973965,0.020156962671748033,0.5410330927901295,False
RP11-889D3.1,-6.8258555652133515,0.0010853469590154415,0.3181707402480277,-0.004047247867999478,0.49283714787015154,False
RP11-889D3.2,-19.755818370846008,2.6312196030595056e-09,0.034578542580486024,-0.010222584568714669,0.10875570716435276,False
RP11-64C1.1,-6.29262804091949,0.0018498919612537834,0.11752196979967222,-0.010922173622179178,0.25328640955884507,False
RP11-875H7.1,-24.994096865820147,1.3970168714467011e-11,0.08684160600512345,-0.003601075872558029,0.2067710158645244,False
RP11-875H7.2,-18.408985785966674,1.0117636113786507e-08,0.17694218939080375,-0.003588166300255222,0.3357855853186669,False
WNT5A,0.18104647400519566,1.1984708757406772,0.05255894317787411,0.36564329798709494,0.1464963770746433,False
WNT5A-AS1,0.29223541681960213,1.339418302123005,0.134309290506495,0.12913975009002288,0.27804294074770486,False
RP11-875H7.5,-0.8303978052282124,0.43587585813328567,0.6317290018185785,-0.005399479885710261,0.7660730371147799,False
ERC2,-0.04449364293131029,0.9564816804940374,0.6734304075869979,-0.055977745157792747,0.7987871188082081,False
RP11-58O15.1,-11.794587598027007,7.545285717337892e-06,0.012221906784757828,-0.01148488613756769,0.0504661771838476,False
CCDC66,-0.3696896572369019,0.6909487283047528,0.035974810448012845,-0.20376278630622258,0.11193665957696226,False
FAM208A,0.20511339335026202,1.2276642660349133,0.23714062243496903,0.11776274590850822,0.4075350090017497,False
ARHGEF3,0.5205185521918281,1.682900095008017,0.00011751202540295838,0.597662435576801,0.0030958340485469035,True
ARHGEF3-AS1,-2.6425623240189187,0.07117865292278865,0.18490373312335562,-0.013711555002933067,0.3459586582193723,False
SPATA12,0.557233523734004,1.745835999491479,0.1871698234781637,0.055446262556235915,0.3486343904485198,False
RP11-157F20.3,-0.2038541221791533,0.8155813377380635,0.5312928207877896,-0.038259518231232525,0.6841732599270887,False
IL17RD,0.059189243075273394,1.0609760041048297,0.5976363388231432,0.10852568998341372,0.7385190922185788,False
HESX1,0.06689968268199956,1.0691882147003617,0.7386671035941217,0.02768598889315599,0.8457460347764995,False
APPL1,0.39648881936920455,1.4865958168029023,0.01533256038241372,0.2855035192928552,0.059812643251426975,False
ASB14,0.11844269099565552,1.1257423570796672,0.6509168910459409,0.035273727390628284,0.7816390172278324,False
DNAH12,-0.22220795942622007,0.8007488237524835,0.16705437546866464,-0.16099791105431438,0.32238032198603184,False
PDE12,0.6707244226014936,1.9556535272237867,0.000967064708157242,0.3169550105250796,0.008960543312482708,True
ARF4,0.3941858306853798,1.4831761427061843,0.00019698500681064127,0.8284487379314935,0.003948925069508569,True
DENND6A,0.14712188246343222,1.1584951546686135,0.44087794621308996,0.07480126268469434,0.6081384790225095,False
RP11-755B10.3,-1.7966612020829698,0.16585171017210487,0.17200155145430684,-0.023075877936631753,0.328947959972181,False
SLMAP,0.5944682358976948,1.8120670964799817,0.004688552788022955,0.23854975636838915,0.025404640638649206,True
FLNB,0.39465947726089695,1.483878810402003,0.015361660306879785,0.25934380315224903,0.05989479593088067,False
FLNB-AS1,-0.32169215654320854,0.7249213182684204,0.38095392276478723,-0.042076339323396994,0.552380074691786,False
DNASE1L3,0.09079863225781216,1.0950484756163115,0.7472146762787415,0.04438082894488371,0.8514286777468119,False
ABHD6,0.5499195233761479,1.7331135371287805,0.00011974651291776555,0.5970393804395915,0.003118852359176348,True
RP11-80H18.4,-0.744085963992691,0.4751684225555889,0.21310290511752505,-0.036229382825848894,0.3796934856713374,False
PXK,0.5370860903084778,1.7110138512827646,3.880408637799519e-05,0.6653355439210333,0.0019861022832888884,True
PDHB,0.5672617507306559,1.7634317186666302,0.00025778842744907126,0.5607190356357794,0.0044236080642453745,True
RP11-802O23.3,-0.6732320590627552,0.5100573752696473,0.6520719009677468,-0.0049777838253047685,0.7824862811612961,False
RP11-359I18.5,0.7520009006099821,2.1212401638792175,0.18275809647880537,0.03825853194166212,0.3434104964799448,False
KCTD6,0.17880623262007386,1.195789016813275,0.09179911523516443,0.2850840330015951,0.21452913235662427,False
ACOX2,-0.01777138349679614,0.982385596247629,0.8742199293819286,-0.06205727609175549,0.9357081292947692,False
FAM107A,0.2382671587310649,1.2690481848432789,0.0004977629177894767,0.984555833524376,0.0062071409973182765,True
RP11-475O23.2,0.09222455094647042,1.0966110394824329,0.7616100906599607,0.01110335966171988,0.8615061790100675,False
FAM3D,0.8175669522676595,2.264982317967499,0.28962424081690263,0.023902120454391496,0.4636103942935656,False
C3orf67,0.2623347259579993,1.2999616005047954,0.11668373307136222,0.15421130124697635,0.2520998122394539,False
CTD-2185K10.1,-1.1396767614084293,0.319922416376129,0.5631065517770637,-0.005901774019747404,0.7109760081676931,False
RP11-285B24.1,-35.88059569918623,2.613697247105794e-16,0.09013424776921525,-0.007531957600396906,0.2120856074020009,False
RP11-719N22.2,-8.367798241648439,0.00023222629745451117,0.21775329787651598,-0.007579963351539116,0.3852150604719273,False
FHIT,0.03190081326945686,1.0324150983483282,0.8232628991288777,0.041391052140821394,0.9035143937938307,False
PTPRG,0.08429786608015127,1.087952909818378,0.5202372779545397,0.08418295571392687,0.6757138257995865,False
C3orf14,0.33918768676486516,1.4038067964449183,0.0007347917891419273,0.6534741732571141,0.007623208965624258,True
FEZF2,0.21851019615270914,1.244221702836977,0.029749637277763932,0.37087627386568833,0.09743022558015543,False
CADPS,-0.04210198028321287,0.9587719997466404,0.6243302728163871,-0.08018785179724386,0.760342712696684,False
LINC00698,-0.6802199922496143,0.5065055528121147,0.03854850799009143,-0.10354935902800905,0.11761123736153638,False
SYNPR,0.1625043074290277,1.1764533859272408,0.013856269892564005,0.6424330936671729,0.055529444212351994,False
SYNPR-AS1,2.9848941364039576,19.784407676961244,0.3926635909798971,0.0038335652334126943,0.5637644849822683,False
SNTN,-1.3838963726285718,0.2506002164913278,0.31925142912743754,-0.015061383148475396,0.49409553279104534,False
C3orf49,0.33271238014260235,1.3947460841041441,0.4340534144871804,0.02886109899037198,0.6023218860869983,False
THOC7,0.56127217821834,1.7529010849963125,0.00022179973625768013,0.6658920110343587,0.004144085011026757,True
THOC7-AS1,-1.4853393486869622,0.22642549044481644,0.36267380574635577,-0.009953352898728555,0.5361030270386673,False
ATXN7,0.06702657957468332,1.0693238999713388,0.7064863527496428,0.031894917113361565,0.8236351579360026,False
PSMD6-AS2,0.06764901164352759,1.0699896886412772,0.8004398991613804,0.01757447154463676,0.88806625094625,False
RP11-245J9.5,0.5704920795107297,1.7691373935404409,0.15111243530250423,0.06242480800421413,0.3011736536637737,False
PSMD6,0.4643950826384986,1.5910514430846698,0.000696658619557403,0.6088187487695205,0.007397590958065708,True
RP11-245J9.6,-1.2667601014766885,0.2817429632648554,0.009592359874569295,-0.10327708072656316,0.04237257621169225,True
LINC00994,-0.029889251256966946,0.9705530151231455,0.9719960093830496,0.00342373934023478,0.9949678659260468,False
PRICKLE2,0.4989921852076373,1.647060502029219,0.002882114980775256,0.3260042889925199,0.018065883173393967,True
PRICKLE2-AS2,0.6113408976334193,1.8429008841822865,0.7358356322099577,0.003098814511563852,0.8437219463298662,False
PRICKLE2-AS3,-0.07654363389179447,0.9263124947878331,0.8729301340856767,-0.00867085666250536,0.934904159972268,False
RP11-14D22.1,3.7356924874748763,41.917042541940106,0.03400432745419398,0.023897314333206635,0.10740940748703105,False
ADAMTS9,-0.14675063894019755,0.8635092761598948,0.1457412302696099,-0.26079878005418156,0.29392895334978725,False
ADAMTS9-AS1,-0.5092755159131496,0.6009307859346209,0.31941325801682185,-0.036587257875227874,0.49424789342902076,False
ADAMTS9-AS2,-0.01629263653563287,0.9838393705800458,0.9313974428631593,-0.04077049133269739,0.9703807198696002,False
RP11-543A18.1,-4.812374930247579,0.008128532059212006,0.11943314272686051,-0.010096568160167909,0.256145535211224,False
MAGI1,-0.05988078802319242,0.9418768098881917,0.6321743683709802,-0.051903605199656866,0.766472398044307,False
MAGI1-AS1,-3.7056022354460874,0.024585406704958717,0.17980090610826127,-0.009148808170993852,0.33961653284111853,False
SLC25A26,0.5734854849490032,1.7744410731066556,0.012138634056319233,0.2089660224852654,0.05022673800056768,False
LRIG1,0.03304420104145751,1.0335962242611942,0.8105357331599689,0.07690093318073288,0.8948689308297921,False
KBTBD8,0.3252683488838466,1.3844020988970684,0.043769967888619664,0.20916240514456597,0.1286212887143785,False
RP11-85I21.1,1.004030748830468,2.7292606513343727,0.5245681372580714,0.006120503687234172,0.6784751581256889,False
SUCLG2,0.5019402058809203,1.6519232346357122,0.0054977081681249675,0.2748979712707875,0.028543250144180438,True
FAM19A1,0.11177489062902392,1.1182611012563186,0.33255792238671855,0.14009603163967865,0.5077058900156103,False
FAM19A4,0.8791705539416912,2.4089008242558085,5.4884843128507784e-05,0.37087387881262607,0.002310149959543279,True
EOGT,0.46758800085472924,1.596139659026192,0.0047268576914951555,0.2955521321145307,0.02553999705030766,True
CTD-2013N24.2,0.0037852453572125404,1.003792418446198,0.9919339804791986,-0.010464866542203799,1.0,False
TMF1,0.43726748159422874,1.5484702089476468,0.0020799528092140104,0.4029990022367267,0.01457532311931812,True
UBA3,0.40300545113474606,1.496315048256302,0.0005379496932475909,0.6951376274846366,0.006447606218827521,True
ARL6IP5,0.5320149640685582,1.702359047393679,5.2489153865860217e-05,1.0300390870441012,0.0022710969937712816,True
LMOD3,0.8171852675606889,2.2641179738191366,0.02113866200586897,0.13061279973418283,0.07603181713264992,False
FRMD4B,0.6258273565860981,1.8697923026307888,5.651463041788861e-06,0.6578145403267954,0.0009637683427898247,True
RP11-62G11.2,-27.375944978430265,1.2905598771327788e-12,0.32061654720524635,-0.0008698150038105805,0.49562078550077926,False
RP11-444P10.1,-3.4125735848004406,0.032956275372534066,0.5764123808468641,-0.0012807470634379871,0.7219058325947932,False
MITF,0.5054657055562043,1.6577573675370654,0.00025976731753082536,0.4896615555827313,0.0044330051507150475,True
RP11-231I13.2,-14.229339127434855,6.611142767223784e-07,0.0654702780984568,-0.006687291372279643,0.1698078348034139,False
FOXP1,0.44387082609154455,1.558729125483595,0.005049340604259891,0.3388091263092772,0.026890107711265,True
FOXP1-AS1,1.2166545202644046,3.375874899677525,0.28966640002378585,0.01749640241588918,0.46365212498071523,False
RP11-154H23.3,0.12096593686323324,1.1285864685173583,0.8030889397318564,0.004931759558947979,0.8895453382708868,False
EIF4E3,0.5258156231671773,1.6918381882132851,0.0004506846867416702,0.435619558028403,0.005913078347051873,True
GPR27,0.330641620410459,1.3918608883811656,0.00021026676202006223,0.772283764172494,0.004044215212579745,True
PROK2,0.4380996035291112,1.5497592612239801,0.12558534640719043,0.09604662958737786,0.2654800270697869,False
LINC00877,0.36038549738840586,1.4338820658223437,0.16512607190619621,0.08114302290134434,0.319837704353904,False
RP11-398A8.4,-11.16127673983398,1.4214091307128814e-05,0.23922489861157958,-0.0036237286222918627,0.4096800909664125,False
LINC00870,0.17484630073989446,1.1910631370202207,0.7419387848221861,0.00972149100998776,0.8478487394554675,False
RP11-433A10.3,-0.6491680553844689,0.5224802706464168,0.4789256363956186,-0.0108287075983583,0.6407816619262203,False
RP11-433A10.2,1.2185605544121174,3.3823155686323036,0.5770688716201234,0.004225528822046611,0.722360378893131,False
RP11-447M4.1,-33.528098736958384,2.747462223938877e-15,0.11451380329893235,-0.00686918558581353,0.24914591333296737,False
RYBP,0.6341822530028081,1.8854796655324095,9.961585231806943e-06,0.7588038621574151,0.0011328831815531285,True
RP11-654C22.2,0.8391382342101531,2.314371670830458,0.5158967413676994,0.008452079431919925,0.6722495979092089,False
SHQ1,0.40870289627378975,1.504864553195119,0.048284720699299316,0.16032491590344966,0.13832242457036079,False
GXYLT2,0.5872537062112769,1.7990409299515446,0.00023737690376798834,0.39875224484844307,0.004265153700724906,True
PPP4R2,0.43566532702524147,1.5459913066500193,0.0005425956071144532,0.6388129847255204,0.0064795376329094805,True
EBLN2,-0.2198417493498952,0.8026458071333542,0.29053911442189373,-0.09103353581348883,0.46442615092890266,False
PDZRN3,0.31133368353257085,1.3652447048641765,0.010782138738173613,0.38703213253466373,0.04606604614892758,True
PDZRN3-AS1,0.7268889834380229,2.068635028885978,0.12255334608945825,0.049174691723402386,0.2610900059622367,False
RP11-20B7.1,-1.7569599738443682,0.1725686805138195,0.38986368085843526,-0.008547090060279039,0.5608961178835744,False
RP11-508O18.1,-1.5900115580191019,0.20392325477171858,0.13241501499787303,-0.019794493921417328,0.2751049211932459,False
CNTN3,0.04747246712019508,1.0486173292689362,0.6066455014064955,0.14088652787004308,0.7456647907449646,False
RP11-803B1.8,-0.09183070737430095,0.9122595752919718,0.7302729047381988,-0.025607495412883763,0.8399294167211986,False
CTD-2026G6.3,0.2820407816294809,1.3258327885058179,0.524181995833746,0.0266305723487483,0.6782029690856693,False
FRG2C,0.36391101214829036,1.4389461597330062,0.8689871674997116,0.0007292261462864633,0.9325868622252343,False
LINC00960,0.2614624742573417,1.2988282011645762,0.2408425610384588,0.12219750154811981,0.4113346869598715,False
ZNF717,0.28408787567085625,1.3285496728170907,0.19862008487002758,0.1129422579862398,0.3625610518156798,False
ROBO2,0.01031717118876684,1.0103705767060407,0.9035513949222802,0.009975292530143953,0.9537789761628813,False
RP11-354H21.1,-2.045119423107976,0.129364739915539,0.3636738343036139,-0.009142114694388689,0.5370790142036065,False
RP11-354H21.2,-8.195036177602917,0.00027602029078762697,0.3330671753840413,-0.005056601930283261,0.5083010427034877,False
RP11-314M24.1,-3.787652698212444,0.022648702845385855,0.14728337174664777,-0.014676357602630105,0.2960692922639916,False
ROBO1,0.10364159866758622,1.1092028438905106,0.3235247123088002,0.1708775617827305,0.4985739889552279,False
RP11-47P18.1,0.11469306944147681,1.1215291531695568,0.9277325252158571,0.0004978790148197684,0.9682140042728586,False
RP11-47P18.2,-27.57544547473754,1.0571489780559877e-12,0.06258260282068243,-0.004813624806542797,0.16472714078136516,False
RP11-6B4.1,-14.929116239857487,3.283728160124651e-07,0.13036710712554608,-0.00954733556712068,0.272189638001035,False
RP11-520D19.1,-16.17863701187155,9.412548370536365e-08,0.1265205958510334,-0.006480307222006843,0.2667379660353351,False
RP11-520D19.2,-1.030795787291201,0.3567229719792984,0.22121465878528168,-0.02702247691047624,0.3892123987697817,False
GBE1,0.4077511091384012,1.503432923884142,0.00035154285943989923,0.5808724293255487,0.005155195280614495,True
RP11-142L1.1,0.3745084627616795,1.4542764078970905,0.6267926853194534,0.013971042525947386,0.7620334116116547,False
RP11-359D24.1,-4.0451263016186,0.017507493291407425,0.3260349765310455,-0.003912439737450658,0.501020968197183,False
RP11-260O18.1,-0.02909381136935398,0.9713253388322373,0.9335224710743514,0.0031103877122799772,0.9719829314090008,False
LINC00971,-0.4520184482819428,0.6363424301922359,0.564818716599707,-0.013778762729850486,0.7125339125197878,False
RP11-735B13.2,-32.60990066265288,6.881768939920413e-15,0.09575996853579413,-0.005878905632272049,0.22116864931440294,False
CADM2,0.1137583427491377,1.120481319729088,0.1054516044084751,0.4491582950469031,0.23564091832570302,False
CADM2-AS2,-1.304975681989675,0.2711791295022887,0.21167247050740268,-0.02407964529143586,0.37802777765425205,False
CADM2-AS1,-0.058470317685939674,0.9432062365279059,0.8730448699464755,-0.0010354184494492102,0.9349547117465832,False
RP11-789F5.1,-1.24375828260132,0.2882986714406827,0.5817320344395089,-0.006894758197352453,0.725697621861403,False
RP11-331K15.1,-0.9559227635678741,0.3844572177074755,0.4444429006108471,-0.01288949999724141,0.6111884740204366,False
VGLL3,0.4362899564290658,1.546957279934461,0.0165096314340896,0.22160789599352326,0.06297797698247776,False
CHMP2B,0.5549718610644697,1.741891969098635,3.487564766667867e-05,0.8761382315936572,0.0018718791887497117,True
POU1F1,1.882036412704571,6.566864100596685,0.12788324079823998,0.02223587536235383,0.2687171398324653,False
RP11-451B8.1,-0.47509088484681616,0.6218285391052507,0.7812996521508323,-0.0027797375760771903,0.8748442102775723,False
HTR1F,0.22934049843414217,1.2577702349011812,0.45732342290102923,0.040100323465854626,0.6219748098250267,False
CGGBP1,0.34626778610427333,1.4137811560795857,0.0017683356787992811,0.5856915745207525,0.013146040390594657,True
RP11-159G9.5,0.40521669311904623,1.4996274237949958,0.024714471744775965,0.22109788359091498,0.08506825368328634,False
ZNF654,0.44146604647168824,1.55498522887712,0.001345592543582045,0.46574306245799146,0.011057163659285883,True
C3orf38,0.4839055914662635,1.622398470161134,0.00046253432509604233,0.5545624178238868,0.00601294622624855,True
EPHA3,0.12329325358155196,1.131216105485716,0.13777162860437606,0.3017272564588347,0.283106444544551,False
PROS1,0.27695756141606304,1.3191103886701094,0.0031596693501464847,0.5668567202132149,0.019221505254446217,True
ARL13B,0.11814340100340642,1.125405484072217,0.4220414529625188,0.08457065919984297,0.5915120183241305,False
STX19,-0.1648370956708604,0.8480318408941984,0.8532477790299252,-0.002365077932256626,0.9222393014827748,False
DHFRL1,0.4341711007779999,1.5436829708790514,0.0011232921495431243,0.4918380001803193,0.00988762566847472,True
NSUN3,0.5791081980452059,1.7844463482028736,0.0013931045628197017,0.3541987974062142,0.011291878007011922,True
LINC00879,-6.437299767529095,0.0016007231749143231,0.23327157779989094,-0.023990623932169105,0.40325829265058893,False
MTRNR2L12,0.4894596898763368,1.631434501198953,8.868343370202443e-06,0.8768988392209742,0.0010874121771956872,True
EPHA6,-0.060862269713735734,0.940952828554093,0.7361782005539652,-0.027970055211368527,0.8438549535933656,False
RP11-389G6.3,0.2613784959265876,1.29871913232008,0.06534290888264252,0.22995433861686232,0.16952175124660135,False
ARL6,0.46308136008990525,1.5889626152984189,0.005820922826758509,0.31166365274478824,0.029734307654053924,True
MINA,0.20854662745986977,1.2318863684540375,0.0692436070891972,0.22624515211288587,0.17662721657646777,False
GABRR3,-0.34417086293570215,0.7088078087193569,0.6351856331105313,-0.007298264058200485,0.7688963094620538,False
OR5AC2,-1.8036516553588,0.16469637440653184,0.6870789772976265,-0.001814953032245904,0.8097221535245057,False
RP11-343D2.11,-516.0738759074534,7.44669281370138e-225,0.9992474144696539,-0.004479669391761598,1.0,False
OR5H1,-302.7982666400485,3.136054982958239e-132,0.9864696043844465,-0.007536534839084101,1.0,False
OR5H14,-18.86955692947818,6.383451301676888e-09,0.3162967818129737,-0.0014030593200938086,0.4909297760535169,False
OR5H15,-22.45913510723935,1.7624692745997118e-10,0.22424959050255922,-0.0022783464390119584,0.3929009149797331,False
RP11-325B23.2,-10.492141755582924,2.7753689946048363e-05,0.11343763858984798,-0.005934944519527846,0.24765444603041548,False
OR5H6,-11.625094923160795,8.938927672141925e-06,0.19228882350980392,-0.003035922995957873,0.35463219765400583,False
OR5H2,-305.3363848627892,2.477952230101595e-133,0.9900898952775342,-0.0015415322239443585,1.0,False
OR5K4,-20.082048452953515,1.8987910306555804e-09,0.08737485347718865,-0.003457664851225983,0.20771692657514407,False
OR5K3,-32.63687467808305,6.698621217773922e-15,0.14649853119797873,-0.0024565784186638528,0.29499697476346387,False
