metacell_id,patient_id,O_transport_mass,source_marginal,transport_cost_diagnostic
6_P_mc111,6,0.0027876330461226563,0.002787633046122656,0.12366288213016863
6_P_mc112,6,0.011910795742524075,0.011910795742524075,0.38379996587996257
6_P_mc113,6,0.006335529650278766,0.0063355296502787635,0.20425526771660119
6_P_mc114,6,0.006842372022301069,0.006842372022301064,0.2258652816735905
6_P_mc115,6,0.01393816523061328,0.013938165230613279,0.24416265481803157
6_P_mc116,6,0.007349214394323366,0.007349214394323365,0.09427698426060431
6_P_mc117,6,0.005828687278256464,0.005828687278256462,0.15134609680828343
6_P_mc118,6,0.002534211860111505,0.002534211860111505,0.06901134691593318
6_P_mc119,6,0.005575266092245311,0.005575266092245312,0.06684913154779949
6_P_mc120,6,0.0030410542321338066,0.0030410542321338066,0.0398385519606675
6_P_mc121,6,0.00608210846426761,0.006082108464267613,0.16324638400418823
6_P_mc122,6,0.006588950836289912,0.006588950836289914,0.18573271024896978
6_P_mc123,6,0.006842372022301063,0.006842372022301064,0.08079641675953625
6_P_mc124,6,0.006082108464267615,0.006082108464267613,0.20154488957780675
6_P_mc125,6,0.0063355296502787635,0.0063355296502787635,0.2051421394419852
6_P_mc126,6,0.002787633046122656,0.002787633046122656,0.11129135049325062
6_P_mc127,6,0.00456158134820071,0.00456158134820071,0.12286101849677389
6_P_mc128,6,0.01013684744044602,0.01013684744044602,0.21772669191370367
6_P_mc129,6,0.004308160162189558,0.004308160162189559,0.09622399794471419
6_P_mc130,6,0.00456158134820071,0.00456158134820071,0.11816203618863141
6_P_mc131,6,0.0038013177901672583,0.003801317790167258,0.13669125570568033
7_P_mc000,7,0.06518010291595196,0.06518010291595197,1.0526186629903058
7_P_mc001,7,0.07547169811320754,0.07547169811320754,0.6042727128598531
7_P_mc002,7,0.0548885077186964,0.0548885077186964,0.24193609023778706
7_P_mc003,7,0.044596912521440824,0.044596912521440824,0.33187683744154
7_P_mc004,7,0.04631217838765009,0.04631217838765009,0.6207731296218613
7_P_mc005,7,0.06003430531732419,0.060034305317324184,0.6826896403794858
7_P_mc006,7,0.08061749571183534,0.08061749571183534,0.3983437849914786
7_P_mc007,7,0.06003430531732418,0.060034305317324184,0.6561522022742097
7_P_mc008,7,0.017152658662092625,0.017152658662092625,0.27771598273044606
7_P_mc009,7,0.05660377358490566,0.05660377358490566,0.4043916107075727
7_P_mc010,7,0.06689536878216122,0.06689536878216124,0.936969343532326
7_P_mc011,7,0.06518010291595197,0.06518010291595197,0.41938082645503566
7_P_mc012,7,0.053173241852487146,0.05317324185248713,0.5589266977033746
7_P_mc013,7,0.039451114922813044,0.03945111492281304,0.26007996107000086
7_P_mc014,7,0.032590051457975985,0.032590051457975985,0.10089531041537171
7_P_mc015,7,0.053173241852487146,0.05317324185248713,0.752271475644315
7_P_mc016,7,0.03773584905660377,0.03773584905660377,0.19852647123932293
7_P_mc017,7,0.03945111492281304,0.03945111492281304,0.6044154173102059
7_P_mc018,7,0.05145797598627788,0.051457975986277875,0.29244642562367423
9_P_mc000,9,0.004805456518369246,0.004805456518369245,0.04277410025198695
9_P_mc001,9,0.005425515423965277,0.005425515423965277,0.049695205304195376
9_P_mc002,9,0.0071306774143543635,0.0071306774143543635,0.06572989000473148
9_P_mc003,9,0.0023252208959851192,0.002325220895985119,0.022941959288950542
9_P_mc004,9,0.00961091303673849,0.00961091303673849,0.10385311368961347
9_P_mc005,9,0.0032553092543791662,0.0032553092543791662,0.023423024589095558
9_P_mc006,9,0.003875368159975198,0.0038753681599751977,0.029401011825721225
9_P_mc007,9,0.008060765772748411,0.008060765772748411,0.08590300172599745
9_P_mc008,9,0.009145868857541466,0.009145868857541466,0.08015208727510527
9_P_mc009,9,0.005270500697566268,0.005270500697566269,0.05092764206946141
9_P_mc010,9,0.002325220895985119,0.002325220895985119,0.021761136606422392
9_P_mc011,9,0.007905751046349403,0.007905751046349403,0.06438263125457788
9_P_mc012,9,0.005735544876763291,0.005735544876763293,0.0515353072592162
9_P_mc013,9,0.005580530150364285,0.005580530150364285,0.04303744310087668
9_P_mc014,9,0.0009300883583940477,0.0009300883583940474,0.027711056707810003
9_P_mc015,9,0.005270500697566269,0.005270500697566269,0.041459976842389015
9_P_mc016,9,0.0032553092543791662,0.0032553092543791662,0.03003433595423876
9_P_mc017,9,0.0017051619903890869,0.0017051619903890869,0.014868904605142065
9_P_mc018,9,0.007750736319950395,0.007750736319950395,0.07122585163558788
9_P_mc019,9,0.006045574329561308,0.0060455743295613085,0.04322441393693782
9_P_mc020,9,0.00945589831033948,0.009455898310339482,0.0849071550305632
9_P_mc021,9,0.0026352503487831343,0.0026352503487831343,0.024213590421593666
9_P_mc022,9,0.0034103239807781738,0.0034103239807781738,0.037390775714781554
9_P_mc023,9,0.006200589055960316,0.0062005890559603165,0.0458956160350215
9_P_mc024,9,0.0049604712447682536,0.004960471244768253,0.07003041762714754
9_P_mc025,9,0.0001550147263990079,0.0001550147263990079,0.003109346442620316
9_P_mc026,9,0.006045574329561309,0.0060455743295613085,0.06550804471814274
9_P_mc027,9,0.002790265075182142,0.0027902650751821423,0.028111216126180134
9_P_mc028,9,0.0009300883583938966,0.0009300883583940474,0.0200119709172387
9_P_mc029,9,0.004650441791970238,0.004650441791970238,0.04087412579416931
9_P_mc030,9,0.0060455743295613085,0.0060455743295613085,0.055295934315384154
9_P_mc031,9,0.0075957215935513875,0.0075957215935513875,0.06872642391893834
9_P_mc032,9,0.006510618508758333,0.0065106185087583325,0.05945886638361247
9_P_mc033,9,0.005270500697566268,0.005270500697566269,0.04831052117907477
9_P_mc034,9,0.01302123701751666,0.013021237017516665,0.12027621907168476
9_P_mc035,9,0.0029452798015811503,0.0029452798015811503,0.02919662491269821
9_P_mc036,9,0.0037203534335761897,0.0037203534335761897,0.031118249674242243
9_P_mc037,9,0.0031002945279801583,0.0031002945279801583,0.02778041366632709
9_P_mc038,9,0.008215780499147417,0.008215780499147418,0.07599468740437328
9_P_mc039,9,0.006665633235157339,0.00666563323515734,0.05665167928756462
9_P_mc040,9,0.004185397612773214,0.004185397612773214,0.04117401130997615
9_P_mc041,9,0.0055805301503642855,0.005580530150364285,0.06931046844599684
9_P_mc042,9,0.005890559603162301,0.0058905596031623006,0.07347980901711507
9_P_mc043,9,0.00449542706557123,0.00449542706557123,0.03172703631733022
9_P_mc044,9,0.0075957215935513875,0.0075957215935513875,0.05937862929690768
9_P_mc045,9,0.0027902650751821423,0.0027902650751821423,0.0218080114898118
9_P_mc046,9,0.006510618508758332,0.0065106185087583325,0.06654256034746715
9_P_mc047,9,0.00449542706557123,0.00449542706557123,0.04444007270318325
9_P_mc048,9,0.011471089753526585,0.011471089753526585,0.11758419269760552
9_P_mc049,9,0.002170206169586111,0.002170206169586111,0.020660995266206416
9_P_mc050,9,0.0004650441791970237,0.0004650441791970237,0.005221804267991295
9_P_mc051,9,0.004030382886374206,0.004030382886374206,0.030333112022379736
9_P_mc052,9,0.005270500697566271,0.005270500697566269,0.05824447074445791
9_P_mc053,9,0.001550147263990079,0.0015501472639900791,0.017256267967829236
9_P_mc054,9,0.010075957215935509,0.010075957215935514,0.11858145958566862
9_P_mc055,9,0.008215780499147417,0.008215780499147418,0.07168624424179168
9_P_mc056,9,0.0034103239807781738,0.0034103239807781738,0.02819926692482211
9_P_mc057,9,0.006200589055960316,0.0062005890559603165,0.0473076235171902
9_P_mc058,9,0.0015501472639900791,0.0015501472639900791,0.0168774011448861
9_P_mc059,9,0.002015191443187103,0.002015191443187103,0.021492882035213948
9_P_mc060,9,0.0018601767167880949,0.0018601767167880949,0.016118360925142662
9_P_mc061,9,0.004805456518369245,0.004805456518369245,0.04075796232547515
9_P_mc062,9,0.008215780499147418,0.008215780499147418,0.07177506097449843
9_P_mc063,9,0.0038753681599751977,0.0038753681599751977,0.03216008307596398
9_P_mc064,9,0.002015191443187103,0.002015191443187103,0.014518280878401676
9_P_mc065,9,0.0058905596031623006,0.0058905596031623006,0.04954611562635865
9_P_mc066,9,0.006355603782359324,0.0063556037823593245,0.0895635972212226
9_P_mc067,9,0.006045574329561307,0.0060455743295613085,0.14295391820766093
9_P_mc068,9,0.006355603782359325,0.0063556037823593245,0.07370341382857531
9_P_mc069,9,0.005735544876763293,0.005735544876763293,0.04793541825907114
9_P_mc070,9,0.006200589055960316,0.0062005890559603165,0.04980857704069885
9_P_mc071,9,0.008060765772748415,0.008060765772748411,0.08189778775492537
9_P_mc072,9,0.0063556037823593245,0.0063556037823593245,0.05680684368068683
9_P_mc073,9,0.005580530150364284,0.005580530150364285,0.057256383566136444
9_P_mc074,9,0.002325220895985119,0.002325220895985119,0.022268072246727257
9_P_mc075,9,0.003255309254379166,0.0032553092543791662,0.023156233862972667
9_P_mc076,9,0.002325220895985119,0.002325220895985119,0.040607933392733726
9_P_mc077,9,0.0037203534335761897,0.0037203534335761897,0.034194310967253616
9_P_mc078,9,0.0032553092543791667,0.0032553092543791662,0.028948616154945074
9_P_mc079,9,0.006820647961556346,0.0068206479615563476,0.06879744754376246
9_P_mc080,9,0.0058905596031623,0.0058905596031623006,0.06753656093486916
9_P_mc081,9,0.0072856921407533715,0.0072856921407533715,0.08160920677338399
9_P_mc082,9,0.005270500697566268,0.005270500697566269,0.0845631303273459
9_P_mc083,9,0.005890559603162301,0.0058905596031623006,0.06298562052586082
9_P_mc084,9,0.0001550147263990079,0.0001550147263990079,0.004375304605057431
9_P_mc085,9,0.001395132537591071,0.0013951325375910712,0.011775529454183876
9_P_mc086,9,0.0007750736319950397,0.0007750736319950396,0.008013606643211314
9_P_mc087,9,0.005735544876763293,0.005735544876763293,0.04789831140850612
9_P_mc088,9,0.002015191443187103,0.002015191443187103,0.03214288384531329
9_P_mc089,9,0.005115485971167261,0.005115485971167261,0.0627148931582771
9_P_mc090,9,0.0034103239807781738,0.0034103239807781738,0.04556646013636324
9_P_mc091,9,0.0040303828863742066,0.004030382886374206,0.04012287059615741
9_P_mc092,9,0.0024802356223841263,0.0024802356223841263,0.01879051301510608
9_P_mc093,9,0.007905751046349403,0.007905751046349403,0.055434962805823676
9_P_mc094,9,0.0003100294527980158,0.0003100294527980158,0.003847823940160837
9_P_mc095,9,0.0007750736319950396,0.0007750736319950396,0.008623686471168198
9_P_mc096,9,0.0031002945279801583,0.0031002945279801583,0.019573404382690528
9_P_mc097,9,0.0055805301503642855,0.005580530150364285,0.04527283005438977
9_P_mc098,9,0.0018601767167880949,0.0018601767167880949,0.019995914602090277
9_P_mc099,9,0.0001550147263990079,0.0001550147263990079,0.0017699996138193649
9_P_mc100,9,0.0018601767167880949,0.0018601767167880949,0.02756530852677455
9_P_mc101,9,0.0031002945279801583,0.0031002945279801583,0.02748334892016159
9_P_mc102,9,0.006975662687955356,0.0069756626879553555,0.06561952067359286
9_P_mc103,9,0.0034103239807781738,0.0034103239807781738,0.020326566404722253
9_P_mc104,9,0.006665633235157339,0.00666563323515734,0.0698707023668976
9_P_mc105,9,0.0058905596031623006,0.0058905596031623006,0.050929871992200566
9_P_mc106,9,0.008835839404743456,0.00883583940474345,0.07603464206670654
9_P_mc107,9,0.0048054565183692464,0.004805456518369245,0.06166528220733191
9_P_mc108,9,0.0052705006975662695,0.005270500697566269,0.039957320591928844
9_P_mc109,9,0.009765927763137495,0.009765927763137498,0.07810846113297128
9_P_mc110,9,0.0004650441791970237,0.0004650441791970237,0.006252104534649099
9_P_mc111,9,0.0038753681599751986,0.0038753681599751977,0.04509667756571642
9_P_mc112,9,0.004340412339172221,0.004340412339172222,0.044531824749240494
9_P_mc113,9,0.004805456518369245,0.004805456518369245,0.048516424267428526
9_P_mc114,9,0.00728569214075337,0.0072856921407533715,0.07758455036358708
9_P_mc115,9,0.007595721593551388,0.0075957215935513875,0.08348119092997494
9_P_mc116,9,0.0018601767167880949,0.0018601767167880949,0.017100011499341712
9_P_mc117,9,0.008370795225546426,0.008370795225546427,0.09427232917408088
9_P_mc118,9,0.0026352503487831343,0.0026352503487831343,0.018876500894739554
9_P_mc119,9,0.008060765772748411,0.008060765772748411,0.07534412101388907
9_P_mc120,9,0.0035653387071771813,0.0035653387071771818,0.03003568344621509
9_P_mc121,9,0.0071306774143543635,0.0071306774143543635,0.07382422752013579
9_P_mc122,9,0.008525809951945434,0.008525809951945434,0.08540777780609009
9_P_mc123,9,0.0029452798015811503,0.0029452798015811503,0.02318244779518179
9_P_mc124,9,0.002635250348783134,0.0026352503487831343,0.023297051150055276
9_P_mc125,9,0.004805456518369245,0.004805456518369245,0.04804554849547875
9_P_mc126,9,0.004650441791970238,0.004650441791970238,0.038250522035160446
9_P_mc127,9,0.00883583940474345,0.00883583940474345,0.07317954552327456
9_P_mc128,9,0.00449542706557123,0.00449542706557123,0.04023156238272545
9_P_mc129,9,0.0001550147263990079,0.0001550147263990079,0.003151868153631652
9_P_mc130,9,0.0009300883583940474,0.0009300883583940474,0.009801775220403416
9_P_mc131,9,0.008060765772748411,0.008060765772748411,0.06739524770501816
9_P_mc132,9,0.004340412339172222,0.004340412339172222,0.03027622320508545
9_P_mc133,9,0.009455898310339482,0.009455898310339482,0.07996090383770119
9_P_mc134,9,0.002015191443187103,0.002015191443187103,0.012922607991388686
9_P_mc135,9,0.01038598666873353,0.01038598666873353,0.09962755601408002
9_P_mc136,9,0.00961091303673849,0.00961091303673849,0.07166423609748832
9_P_mc137,9,0.0029452798015811507,0.0029452798015811503,0.0273644122224857
9_P_mc138,9,0.0034103239807781738,0.0034103239807781738,0.030921366816699238
9_P_mc139,9,0.003255309254379166,0.0032553092543791662,0.020722389805589676
9_P_mc140,9,0.0007750736319950396,0.0007750736319950396,0.01205799658918649
9_P_mc141,9,0.004185397612773214,0.004185397612773214,0.039350081994469405
9_P_mc142,9,0.0029452798015811503,0.0029452798015811503,0.03090493242732861
9_P_mc143,9,0.005735544876763293,0.005735544876763293,0.04454205927513361
9_P_mc144,9,0.0077507363199503946,0.007750736319950395,0.062105792469625866
9_P_mc145,9,0.0010851030847930554,0.0010851030847930554,0.008035715947984733
9_P_mc146,9,0.0003100294527980158,0.0003100294527980158,0.005137327544975545
9_P_mc147,9,0.0024802356223841263,0.0024802356223841263,0.016827998493217936
9_P_mc148,9,0.006510618508758333,0.0065106185087583325,0.05861301109691612
9_P_mc149,9,0.003100294527980157,0.0031002945279801583,0.02191392961109662
9_P_mc150,9,0.004960471244768253,0.004960471244768253,0.04387079796798936
9_P_mc151,9,0.004030382886374206,0.004030382886374206,0.05598750412525726
9_P_mc152,9,0.006200589055960317,0.0062005890559603165,0.06330564232728907
9_P_mc153,9,0.004960471244768252,0.004960471244768253,0.05869438713654245
9_P_mc154,9,0.0001550147263990079,0.0001550147263990079,0.0019294343371556253
9_P_mc155,9,0.002325220895985119,0.002325220895985119,0.014934764536567164
9_P_mc156,9,0.0031002945279801583,0.0031002945279801583,0.023569687375459794
9_P_mc157,9,0.010230971942334523,0.010230971942334521,0.09801226382556609
9_P_mc158,9,0.005735544876763293,0.005735544876763293,0.04145695123380976
9_P_mc159,9,0.005580530150364284,0.005580530150364285,0.04502718766501048
9_P_mc160,9,0.0013951325375910712,0.0013951325375910712,0.012946072284627371
9_P_mc161,9,0.002170206169586111,0.002170206169586111,0.014685248591912866
9_P_mc162,9,0.0024802356223841263,0.0024802356223841263,0.023482326462643022
9_P_mc163,9,0.0017051619903890869,0.0017051619903890869,0.014102389896796241
9_P_mc164,9,0.005425515423965277,0.005425515423965277,0.06873775502748115
9_P_mc165,9,0.0001550147263990079,0.0001550147263990079,0.0034545855607849628
9_P_mc166,9,0.005270500697566269,0.005270500697566269,0.05117966830618647
9_P_mc167,9,0.0035653387071771818,0.0035653387071771818,0.032152985243572296
9_P_mc168,9,0.004185397612773214,0.004185397612773214,0.09523302630093367
9_P_mc169,9,0.0006200589055960316,0.0006200589055960316,0.009679658268968144
9_P_mc170,9,0.007750736319950399,0.007750736319950395,0.05646759263412934
9_P_mc171,9,0.0032553092543791662,0.0032553092543791662,0.02912042920378923
9_P_mc172,9,0.001395132537591071,0.0013951325375910712,0.016396441707167364
9_P_mc173,9,0.0015501472639900793,0.0015501472639900791,0.03428193609093735
9_P_mc174,9,0.006355603782359323,0.0063556037823593245,0.04876857679295069
9_P_mc175,9,0.0035653387071771818,0.0035653387071771818,0.029954520948236654
9_P_mc176,9,0.008680824678344442,0.008680824678344443,0.060596738067774505
9_P_mc177,9,0.002170206169586111,0.002170206169586111,0.02250056856499082
9_P_mc178,9,0.004340412339172222,0.004340412339172222,0.044625990299723264
9_P_mc179,9,0.0010851030847930554,0.0010851030847930554,0.010317899535062763
9_P_mc180,9,0.009920942489536507,0.009920942489536505,0.06077278596299998
9_P_mc181,9,0.0037203534335761893,0.0037203534335761897,0.023806205874689037
9_P_mc182,9,0.005580530150364285,0.005580530150364285,0.05106261584417876
9_P_mc183,9,0.0037203534335761897,0.0037203534335761897,0.02685538497581929
9_P_mc184,9,0.0018601767167880949,0.0018601767167880949,0.013491149336223406
9_P_mc185,9,0.0003100294527980158,0.0003100294527980158,0.006260562072352387
9_P_mc186,9,0.0029452798015811503,0.0029452798015811503,0.01482640654459961
9_P_mc187,9,0.009455898310339479,0.009455898310339482,0.07038644769801376
9_P_mc188,9,0.004805456518369245,0.004805456518369245,0.048207050830656205
9_P_mc189,9,0.002325220895985119,0.002325220895985119,0.023057554085470656
9_P_mc190,9,0.0041853976127732145,0.004185397612773214,0.04213640888990285
9_P_mc191,9,0.001550147263990079,0.0015501472639900791,0.014824794622274692
9_P_mc192,9,0.0021702061695861113,0.002170206169586111,0.019359989757640174
9_P_mc193,9,0.0017051619903890869,0.0017051619903890869,0.017020367592022325
9_P_mc194,9,0.0048054565183692464,0.004805456518369245,0.041061166740164794
9_P_mc195,9,0.0027902650751821423,0.0027902650751821423,0.02656568682288277
9_P_mc196,9,0.007285692140753372,0.0072856921407533715,0.07220254037145524
9_P_mc197,9,0.006820647961556348,0.0068206479615563476,0.05951006585338133
9_P_mc198,9,0.006510618508758334,0.0065106185087583325,0.04184266245826244
9_P_mc199,9,0.0037203534335761897,0.0037203534335761897,0.03032691640191119
9_P_mc200,9,0.002170206169586111,0.002170206169586111,0.02594517199490816
9_P_mc201,9,0.002945279801581151,0.0029452798015811503,0.02287598970623238
9_P_mc202,9,0.0031002945279801583,0.0031002945279801583,0.022672961728219837
9_P_mc203,9,0.005580530150364284,0.005580530150364285,0.042166163456731104
9_P_mc204,9,0.006510618508758332,0.0065106185087583325,0.06090704019194731
9_P_mc205,9,0.0049604712447682536,0.004960471244768253,0.0455580503152881
9_P_mc206,9,0.010696016121531546,0.010696016121531546,0.10268836885290689
9_P_mc207,9,0.009455898310339488,0.009455898310339482,0.07446300198536898
9_P_mc208,9,0.0007750736319950396,0.0007750736319950396,0.005380145019761031
9_P_mc209,9,0.005115485971167262,0.005115485971167261,0.05916967275445335
9_P_mc210,9,0.004185397612773214,0.004185397612773214,0.03851798324212381
9_P_mc211,9,0.007595721593551388,0.0075957215935513875,0.0888083647884843
9_P_mc212,9,0.005115485971167261,0.005115485971167261,0.04341724620769728
9_P_mc213,9,0.008060765772748411,0.008060765772748411,0.059413492689628235
9_P_mc214,9,0.004340412339172222,0.004340412339172222,0.048893570427408425
10_P_mc000,10,0.18110236220472442,0.18110236220472442,4.04902152116798
10_P_mc001,10,0.4330708661417322,0.4330708661417323,13.212161826020585
10_P_mc002,10,0.22834645669291342,0.2283464566929134,1.8572353236707229
10_P_mc003,10,0.15748031496062992,0.15748031496062992,3.3834102552832346
11_P_mc000,11,0.014812138728323689,0.014812138728323699,0.21317297533136018
11_P_mc001,11,0.012283236994219657,0.012283236994219654,0.1598304363356511
11_P_mc002,11,0.0054190751445086695,0.00541907514450867,0.07515434931357026
11_P_mc003,11,0.009754335260115607,0.009754335260115607,0.11436468687809904
11_P_mc004,11,0.008309248554913294,0.008309248554913294,0.161275637664771
11_P_mc005,11,0.015534682080924856,0.015534682080924855,0.1774096375050159
11_P_mc006,11,0.01517341040462428,0.015173410404624277,0.27184711527040406
11_P_mc007,11,0.016257225433526014,0.01625722543352601,0.24382669786883054
11_P_mc008,11,0.01336705202312139,0.013367052023121388,0.17557398377926947
11_P_mc009,11,0.0036127167630057803,0.0036127167630057803,0.04963058212085237
11_P_mc010,11,0.017341040462427734,0.017341040462427744,0.17586126156461157
11_P_mc011,11,0.005419075144508668,0.00541907514450867,0.11978844606472586
11_P_mc012,11,0.01300578034682081,0.01300578034682081,0.18750469120668337
11_P_mc013,11,0.014450867052023114,0.014450867052023121,0.15677355955555927
11_P_mc014,11,0.00903179190751445,0.009031791907514452,0.10533901667299495
11_P_mc015,11,0.009393063583815033,0.00939306358381503,0.10566553277594906
11_P_mc016,11,0.008309248554913292,0.008309248554913294,0.07094036910735244
11_P_mc017,11,0.006141618497109825,0.006141618497109827,0.08948496785448262
11_P_mc018,11,0.013005780346820808,0.01300578034682081,0.10975611227401633
11_P_mc019,11,0.013728323699421964,0.013728323699421965,0.08932302742557979
11_P_mc020,11,0.004335260115606936,0.004335260115606936,0.0506751427893829
11_P_mc021,11,0.013367052023121388,0.013367052023121388,0.12240188133247346
11_P_mc022,11,0.011921965317919071,0.011921965317919074,0.131107769184066
11_P_mc023,11,0.011921965317919076,0.011921965317919074,0.11623620407911135
11_P_mc024,11,0.01300578034682081,0.01300578034682081,0.09143303994224292
11_P_mc025,11,0.009031791907514453,0.009031791907514452,0.06676618598661037
11_P_mc026,11,0.006141618497109827,0.006141618497109827,0.10230355492448515
11_P_mc027,11,0.006864161849710984,0.006864161849710983,0.0719689660041536
11_P_mc028,11,0.007586705202312138,0.007586705202312138,0.07331692957475437
11_P_mc029,11,0.014812138728323699,0.014812138728323699,0.3168843725975772
11_P_mc030,11,0.016257225433526003,0.01625722543352601,0.2072545490965868
11_P_mc031,11,0.01734104046242775,0.017341040462427744,0.2238854137421779
11_P_mc032,11,0.008309248554913292,0.008309248554913294,0.08638838112752165
11_P_mc033,11,0.006864161849710983,0.006864161849710983,0.07809432659722099
11_P_mc034,11,0.009754335260115609,0.009754335260115607,0.10022912149785881
11_P_mc035,11,0.011199421965317919,0.011199421965317919,0.14511910913960238
11_P_mc036,11,0.01228323699421965,0.012283236994219654,0.18712236974501784
11_P_mc037,11,0.004335260115606936,0.004335260115606936,0.038601982246996146
11_P_mc038,11,0.013367052023121388,0.013367052023121388,0.10726609600955314
11_P_mc039,11,0.011199421965317919,0.011199421965317919,0.17627210106445024
11_P_mc040,11,0.0148121387283237,0.014812138728323699,0.16968438126110705
11_P_mc041,11,0.009031791907514452,0.009031791907514452,0.2095705968337731
11_P_mc042,11,0.010476878612716761,0.010476878612716763,0.13477609160256393
11_P_mc043,11,0.018424855491329474,0.01842485549132948,0.30108853509610856
11_P_mc044,11,0.006141618497109828,0.006141618497109827,0.07707623672840834
11_P_mc045,11,0.010838150289017344,0.01083815028901734,0.16055791695063204
11_P_mc046,11,0.01697976878612716,0.016979768786127166,0.20933489454241905
11_P_mc047,11,0.008309248554913294,0.008309248554913294,0.09657136827813761
11_P_mc048,11,0.011560693641618495,0.011560693641618497,0.10493884522883076
11_P_mc049,11,0.010476878612716763,0.010476878612716763,0.13249514567746504
11_P_mc050,11,0.01517341040462427,0.015173410404624277,0.14776204929028983
11_P_mc051,11,0.006502890173410405,0.006502890173410405,0.04622778385350799
11_P_mc052,11,0.015895953757225436,0.015895953757225433,0.19719673038907234
11_P_mc053,11,0.012283236994219654,0.012283236994219654,0.2862005368596043
11_P_mc054,11,0.012644508670520228,0.012644508670520232,0.12445276754018884
11_P_mc055,11,0.016618497109826585,0.016618497109826588,0.16083772995089535
11_P_mc056,11,0.00903179190751445,0.009031791907514452,0.12434543862854508
11_P_mc057,11,0.0054190751445084735,0.00541907514450867,0.08830556313155424
11_P_mc058,11,0.011921965317919073,0.011921965317919074,0.1294739401196956
11_P_mc059,11,0.009754335260115602,0.009754335260115607,0.1450884754262869
11_P_mc060,11,0.012283236994219647,0.012283236994219654,0.16414343155750405
11_P_mc061,11,0.00903179190751445,0.009031791907514452,0.1306132256154662
11_P_mc062,11,0.015173410404624273,0.015173410404624277,0.1682351724311334
11_P_mc063,11,0.008670520231213872,0.008670520231213872,0.06511532014658356
11_P_mc064,11,0.01661849710982658,0.016618497109826588,0.21931886135962203
11_P_mc065,11,0.007947976878612718,0.007947976878612716,0.1585551491399736
11_P_mc066,11,0.009754335260115609,0.009754335260115607,0.203181889126827
11_P_mc067,11,0.007225433526011561,0.0072254335260115606,0.14752999100491573
11_P_mc068,11,0.016257225433526007,0.01625722543352601,0.13682016270491446
11_P_mc069,11,0.002167630057803468,0.002167630057803468,0.03827654229951609
11_P_mc070,11,0.0050578034682080926,0.0050578034682080926,0.09524641478749961
11_P_mc071,11,0.00903179190751445,0.009031791907514452,0.10790417541182502
11_P_mc072,11,0.005057803468208092,0.0050578034682080926,0.09157246254687286
11_P_mc073,11,0.014089595375722536,0.014089595375722543,0.20825554743648494
11_P_mc074,11,0.011199421965317924,0.011199421965317919,0.14339537840292946
11_P_mc075,11,0.006141618497109827,0.006141618497109827,0.08785091637011126
11_P_mc076,11,0.011560693641618495,0.011560693641618497,0.11809798655117315
11_P_mc077,11,0.013367052023121388,0.013367052023121388,0.161288898451139
11_P_mc078,11,0.013005780346820808,0.01300578034682081,0.16601138666337334
11_P_mc079,11,0.012644508670520239,0.012644508670520232,0.15109479724513794
11_P_mc080,11,0.020231213872832374,0.02023121387283237,0.3351306377220129
11_P_mc081,11,0.008309248554913294,0.008309248554913294,0.07823341963792606
11_P_mc082,11,0.006502890173410405,0.006502890173410405,0.06830329145103979
11_P_mc083,11,0.008670520231213872,0.008670520231213872,0.062478904274993634
11_P_mc084,11,0.00578034682080925,0.005780346820809248,0.09668309403692146
11_P_mc085,11,0.010476878612716765,0.010476878612716763,0.07900663189824905
11_P_mc086,11,0.013728323699421965,0.013728323699421965,0.18082408538227523
11_P_mc087,11,0.011199421965317915,0.011199421965317919,0.0882333458112339
11_P_mc088,11,0.008670520231213872,0.008670520231213872,0.08190608987468981
11_P_mc089,11,0.011921965317919076,0.011921965317919074,0.07959056351513562
11_P_mc090,11,0.010115606936416185,0.010115606936416185,0.10334181037297263
11_P_mc091,11,0.0115606936416185,0.011560693641618497,0.1239678502437691
12_P_mc000,12,0.017088174982911826,0.017088174982911826,0.16323582077968934
12_P_mc001,12,0.021189336978810668,0.021189336978810664,0.2304280568087612
12_P_mc002,12,0.012303485987696514,0.012303485987696514,0.14524670454726293
12_P_mc003,12,0.028708133971291863,0.028708133971291867,0.35974392878156497
12_P_mc004,12,0.025290498974709502,0.025290498974709502,0.2973504259478814
12_P_mc005,12,0.01572112098427888,0.01572112098427888,0.1451157067965408
12_P_mc006,12,0.015037593984962405,0.015037593984962405,0.21995776249019142
12_P_mc007,12,0.0225563909774436,0.022556390977443608,0.24022666755685648
12_P_mc008,12,0.02187286397812714,0.021872863978127138,0.21610851547627585
12_P_mc009,12,0.012987012987012965,0.012987012987012988,0.48548195768775587
12_P_mc010,12,0.03212576896787424,0.03212576896787423,0.4668888655876183
12_P_mc011,12,0.0177717019822283,0.0177717019822283,0.1795798421776578
12_P_mc012,12,0.02050580997949419,0.02050580997949419,0.17692145613123278
12_P_mc013,12,0.032125768967874224,0.03212576896787423,0.42538527238114154
12_P_mc014,12,0.010936431989063569,0.010936431989063569,0.3979605009717996
12_P_mc015,12,0.021189336978810664,0.021189336978810664,0.18831833209331988
12_P_mc016,12,0.02665755297334245,0.026657552973342446,0.3835402007764346
12_P_mc017,12,0.010936431989063569,0.010936431989063569,0.1321229238684143
12_P_mc018,12,0.009569377990430622,0.009569377990430622,0.15364198976186866
12_P_mc019,12,0.021872863978127138,0.021872863978127138,0.22490737055500667
