,selection_frequency
ACSL1,0.0019047619047619048
FAU,0.0019047619047619048
SMC4,0.0019047619047619048
PQBP1,0.0019047619047619048
TRABD2B,0.0019047619047619048
ZMAT4,0.0019047619047619048
RP11-160E2.11,0.0019047619047619048
ALDH1A2,0.0019047619047619048
PLCB4,0.0019047619047619048
CENPF,0.0019047619047619048
CDH5,0.0019047619047619048
DPYD,0.0019047619047619048
CTC-425F1.4,0.0019047619047619048
COL7A1,0.0019047619047619048
GBP1,0.0019047619047619048
GGT5,0.0019047619047619048
PPP1R15B,0.0019047619047619048
SMPD3,0.0019047619047619048
SNTG2,0.0019047619047619048
LRRIQ1,0.0019047619047619048
SLIT2,0.0019047619047619048
TAF8,0.0019047619047619048
PDE4C,0.0019047619047619048
STX16-NPEPL1,0.0019047619047619048
TTC39A,0.0019047619047619048
AC073115.6,0.0019047619047619048
RP11-314P15.2,0.0019047619047619048
SOX13,0.0019047619047619048
GABBR2,0.0019047619047619048
ZFY,0.0019047619047619048
RP11-123O22.1,0.0019047619047619048
NRXN3,0.0019047619047619048
CTC-529P8.1,0.0019047619047619048
MIR3681HG,0.0019047619047619048
TP73,0.0019047619047619048
HMMR,0.0019047619047619048
TFPI,0.0019047619047619048
PLOD2,0.0019047619047619048
PPP1R1C,0.0019047619047619048
C4orf48,0.0019047619047619048
VSIG10L,0.0019047619047619048
FABP5,0.0019047619047619048
AHNAK,0.0019047619047619048
PCDH7,0.0019047619047619048
TBX2,0.0019047619047619048
PRDX1,0.0019047619047619048
RP11-146I2.1,0.0019047619047619048
ARHGEF15,0.0014285714285714286
HAP1,0.0014285714285714286
C5AR1,0.0014285714285714286
PRAME,0.0014285714285714286
ARHGAP6,0.0014285714285714286
PAPLN,0.0014285714285714286
RP11-143I21.1,0.0014285714285714286
HEPN1,0.0014285714285714286
AURKB,0.0014285714285714286
U91319.1,0.0014285714285714286
OR2L13,0.0014285714285714286
IQGAP3,0.0014285714285714286
ARHGAP10,0.0014285714285714286
ZFAND5,0.0014285714285714286
ZDHHC9,0.0014285714285714286
COLEC12,0.0014285714285714286
KCNH1,0.0014285714285714286
RP1-209A6.1,0.0014285714285714286
RIT2,0.0014285714285714286
CCND1,0.0014285714285714286
CASC8,0.0014285714285714286
CTD-2060L22.1,0.0014285714285714286
PRDM1,0.0014285714285714286
SST,0.0014285714285714286
KCNH8,0.0014285714285714286
SLC35F4,0.0014285714285714286
CXCL3,0.0014285714285714286
CA1,0.0014285714285714286
MCM3,0.0014285714285714286
APLN,0.0014285714285714286
RP11-983G14.1,0.0014285714285714286
CLPX,0.0014285714285714286
SLC7A5,0.0014285714285714286
TMEM159,0.0014285714285714286
CTC-458G6.2,0.0014285714285714286
PDZRN4,0.0014285714285714286
MT3,0.0014285714285714286
RAB27B,0.0014285714285714286
ABCG2,0.0014285714285714286
ELP6,0.0014285714285714286
LSM1,0.0014285714285714286
UNC5A,0.0014285714285714286
RP11-219D15.3,0.0014285714285714286
USP19,0.0014285714285714286
FAP,0.0014285714285714286
MEGF11,0.0014285714285714286
AQP4,0.0014285714285714286
CH507-528H12.1,0.0014285714285714286
EPB41L3,0.0014285714285714286
GUCY1A2,0.0014285714285714286
RP11-625L16.1,0.0014285714285714286
PDGFRA,0.0014285714285714286
LUZP2,0.0014285714285714286
OLFM1,0.0014285714285714286
SLC39A8,0.0014285714285714286
ESR1,0.0014285714285714286
LINC01060,0.0014285714285714286
CCDC102B,0.0014285714285714286
TPD52L1,0.0014285714285714286
CCDC62,0.0014285714285714286
TTYH2,0.0014285714285714286
TMEM132E,0.0014285714285714286
C11orf21,0.0014285714285714286
COL21A1,0.0014285714285714286
DRAXIN,0.0014285714285714286
AC007682.1,0.0014285714285714286
RP11-65I12.1,0.0014285714285714286
RP11-160E2.6,0.0014285714285714286
CRISPLD2,0.0014285714285714286
PCDH9-AS2,0.0014285714285714286
CD55,0.0014285714285714286
ATP5I,0.0014285714285714286
MITF,0.0014285714285714286
CHEK1,0.0009523809523809524
SEZ6,0.0009523809523809524
CARNS1,0.0009523809523809524
MYO5B,0.0009523809523809524
BCL11B,0.0009523809523809524
COL6A2,0.0009523809523809524
PNRC1,0.0009523809523809524
MARCH9,0.0009523809523809524
SAT1,0.0009523809523809524
BHLHE41,0.0009523809523809524
LINC01194,0.0009523809523809524
COL6A3,0.0009523809523809524
PDK1,0.0009523809523809524
NKAIN2,0.0009523809523809524
RP11-4B16.3,0.0009523809523809524
ADRA1B,0.0009523809523809524
KCNAB1,0.0009523809523809524
GGT2,0.0009523809523809524
PMEPA1,0.0009523809523809524
DNAJA4,0.0009523809523809524
ZNF189,0.0009523809523809524
FBXO32,0.0009523809523809524
TBC1D9,0.0009523809523809524
TESK2,0.0009523809523809524
ARAP1,0.0009523809523809524
RP11-260O18.1,0.0009523809523809524
RRP36,0.0009523809523809524
AC008103.3,0.0009523809523809524
PRKCH,0.0009523809523809524
PTCHD1,0.0009523809523809524
SLCO3A1,0.0009523809523809524
FSTL5,0.0009523809523809524
ETS1,0.0009523809523809524
LINC01197,0.0009523809523809524
CTD-2034I21.1,0.0009523809523809524
CTB-50L17.16,0.0009523809523809524
ZDHHC23,0.0009523809523809524
FLT3,0.0009523809523809524
GREB1L,0.0009523809523809524
METTL1,0.0009523809523809524
HLA-B,0.0009523809523809524
GPR39,0.0009523809523809524
TPM4,0.0009523809523809524
BIRC5,0.0009523809523809524
SCN9A,0.0009523809523809524
CHRM3,0.0009523809523809524
PPIB,0.0009523809523809524
ST8SIA2,0.0009523809523809524
GAB1,0.0009523809523809524
BMP3,0.0009523809523809524
PNPLA6,0.0009523809523809524
