,selection_frequency
HMMR-AS1,0.010476190476190476
HSPB8,0.01
CCDC60,0.01
SNRPN,0.009523809523809525
ZFP36,0.009523809523809525
RP11-751H17.1,0.009523809523809525
RASGEF1B,0.009523809523809525
SPRY1,0.009523809523809525
MIR137HG,0.009523809523809525
CALCRL,0.009047619047619047
FAM19A4,0.009047619047619047
DSTYK,0.009047619047619047
IGFL4,0.009047619047619047
AC090505.6,0.009047619047619047
SMARCA5,0.009047619047619047
OTX2,0.009047619047619047
AC012593.1,0.009047619047619047
LPAR1,0.008571428571428572
RP11-1085N6.5,0.008571428571428572
C1orf115,0.008571428571428572
FAP,0.008571428571428572
CCDC80,0.008571428571428572
XKR4,0.008571428571428572
RPS8,0.008095238095238095
AFF2,0.008095238095238095
OS9,0.008095238095238095
NRP2,0.008095238095238095
PENK,0.008095238095238095
TTTY14,0.007619047619047619
FXYD5,0.007619047619047619
HPDL,0.007619047619047619
DDX1,0.007619047619047619
SNAP91,0.007619047619047619
VRK2,0.007619047619047619
AC000111.6,0.007619047619047619
RP11-61I13.3,0.007619047619047619
LSAMP-AS1,0.007142857142857143
SNCA,0.007142857142857143
ITGA10,0.007142857142857143
RP11-191L9.4,0.007142857142857143
CNTNAP5,0.007142857142857143
CSMD1,0.007142857142857143
AC018731.3,0.007142857142857143
TLL1,0.007142857142857143
RP1-101G11.3,0.006666666666666667
AR,0.006666666666666667
NGF,0.006666666666666667
AC003991.3,0.006666666666666667
RP11-893F2.5,0.006666666666666667
HS3ST4,0.006666666666666667
ITM2B,0.006666666666666667
ACSL3,0.006666666666666667
RHPN1,0.006666666666666667
ELMOD1,0.006666666666666667
GSTP1,0.006666666666666667
ARHGAP15,0.006666666666666667
HSP90AB1,0.006666666666666667
UHRF1,0.006190476190476191
SLC28A1,0.006190476190476191
KCNH1,0.006190476190476191
AC007319.1,0.006190476190476191
KCNQ5,0.006190476190476191
NKD1,0.006190476190476191
TFCP2L1,0.006190476190476191
RP11-752L20.5,0.006190476190476191
IRS1,0.006190476190476191
ZNF347,0.006190476190476191
MEF2D,0.006190476190476191
CHRNA7,0.006190476190476191
LAMA2,0.006190476190476191
PDE6B,0.005714285714285714
AJAP1,0.005714285714285714
GNLY,0.005714285714285714
SLC44A3,0.005714285714285714
FAM111B,0.005714285714285714
MSC-AS1,0.005714285714285714
SNTB1,0.005714285714285714
EFNB2,0.005714285714285714
GLI1,0.005714285714285714
PTPRT,0.005714285714285714
PCAT4,0.005714285714285714
RP11-320P7.2,0.005714285714285714
NELL1,0.005238095238095238
LDLR,0.005238095238095238
DPF1,0.005238095238095238
MT-CYB,0.005238095238095238
CADPS,0.005238095238095238
RP11-418I22.2,0.005238095238095238
FAM189A2,0.005238095238095238
TCTEX1D1,0.005238095238095238
TIMP3,0.005238095238095238
CACNG5,0.005238095238095238
RP1-84O15.2,0.005238095238095238
RPL6,0.005238095238095238
RUNX2,0.004761904761904762
DAPK1,0.004761904761904762
ISLR,0.004761904761904762
VAT1L,0.004761904761904762
RNF144B,0.004761904761904762
RNF219-AS1,0.004761904761904762
AGBL1,0.004761904761904762
COL2A1,0.004761904761904762
ZNF385B,0.004761904761904762
SCN7A,0.004761904761904762
TEX41,0.004761904761904762
SLC16A10,0.004761904761904762
MB21D1,0.004761904761904762
CA8,0.004761904761904762
NDUFB10,0.004761904761904762
SYTL2,0.004285714285714286
MTRNR2L1,0.004285714285714286
QRFPR,0.004285714285714286
ABI3BP,0.004285714285714286
KCNE4,0.004285714285714286
TMEM165,0.004285714285714286
RP11-25H12.1,0.004285714285714286
GBP1,0.004285714285714286
TCP1,0.004285714285714286
IGFBP7,0.004285714285714286
GXYLT2,0.004285714285714286
TBC1D10A,0.004285714285714286
CTC-550B14.7,0.004285714285714286
PTCHD4,0.004285714285714286
RPL19,0.004285714285714286
ADCY4,0.0038095238095238095
AGBL4,0.0038095238095238095
COL21A1,0.0038095238095238095
CASC15,0.0038095238095238095
CTD-2332E11.2,0.0038095238095238095
CAMK4,0.0038095238095238095
TINAGL1,0.0038095238095238095
ITGA2,0.0038095238095238095
TSHZ2,0.0038095238095238095
RDH10,0.0038095238095238095
CASC9,0.0038095238095238095
ANGPT1,0.0038095238095238095
LPIN1,0.0038095238095238095
C10orf11,0.0038095238095238095
TPH1,0.0033333333333333335
EMILIN2,0.0033333333333333335
TTC29,0.0033333333333333335
SNRPE,0.0033333333333333335
MTRNR2L12,0.0033333333333333335
SIM1,0.0033333333333333335
CDH13,0.0033333333333333335
PKIB,0.0033333333333333335
HBA1,0.0033333333333333335
CCL2,0.0033333333333333335
MAFB,0.0033333333333333335
REPS2,0.0033333333333333335
RP11-400N13.1,0.0033333333333333335
ABCA12,0.0033333333333333335
RAB29,0.0033333333333333335
TRAC,0.0033333333333333335
CYSLTR2,0.0033333333333333335
DTHD1,0.0033333333333333335
STRA6,0.0033333333333333335
OR51E1,0.0033333333333333335
RP11-366L20.2,0.002857142857142857
CCBE1,0.002857142857142857
RPS23,0.002857142857142857
RPS4Y1,0.002857142857142857
HS3ST3B1,0.002857142857142857
TRABD2B,0.002857142857142857
TFPI,0.002857142857142857
LSM1,0.002857142857142857
PLEKHG4B,0.002857142857142857
CH507-528H12.1,0.002857142857142857
FAM105A,0.002857142857142857
FRMD3,0.002857142857142857
RP11-123O10.4,0.002857142857142857
CGNL1,0.002857142857142857
ALOX5AP,0.002857142857142857
C4orf22,0.002857142857142857
GAPDH,0.002857142857142857
S100B,0.002857142857142857
FLRT2,0.002857142857142857
RP11-47I22.2,0.002857142857142857
SLC35F4,0.002857142857142857
CTD-2545M3.8,0.002857142857142857
LINC01314,0.002380952380952381
GRID2,0.002380952380952381
SVIP,0.002380952380952381
SPOCK3,0.002380952380952381
HS6ST2,0.002380952380952381
EGR1,0.002380952380952381
RASD1,0.002380952380952381
COBLL1,0.002380952380952381
PLCB4,0.002380952380952381
FOXC2,0.002380952380952381
JPH1,0.002380952380952381
RP11-103J8.1,0.002380952380952381
CNTN4,0.002380952380952381
F3,0.002380952380952381
DNASE1L1,0.002380952380952381
DGKH,0.002380952380952381
CTB-91J4.1,0.002380952380952381
XIST,0.002380952380952381
S1PR1,0.002380952380952381
PLXNA2,0.002380952380952381
MGP,0.002380952380952381
ST3GAL1,0.002380952380952381
C1orf87,0.002380952380952381
RP11-710C12.1,0.002380952380952381
GUCY1A2,0.002380952380952381
RP11-176N18.2,0.002380952380952381
HAPLN1,0.002380952380952381
GALNT18,0.002380952380952381
RP5-1139I1.1,0.002380952380952381
CKAP2,0.002380952380952381
NOTCH3,0.002380952380952381
RGS6,0.002380952380952381
AC005487.2,0.002380952380952381
DLGAP1,0.002380952380952381
CNN2,0.002380952380952381
RPL13,0.002380952380952381
NOVA2,0.002380952380952381
RANBP17,0.0019047619047619048
TP73,0.0019047619047619048
ARPP21,0.0019047619047619048
PLEKHG1,0.0019047619047619048
GCH1,0.0019047619047619048
EPHA3,0.0019047619047619048
RAB7B,0.0019047619047619048
DACH2,0.0019047619047619048
LIF,0.0019047619047619048
TRIM47,0.0019047619047619048
MT-ND6,0.0019047619047619048
TMEM159,0.0019047619047619048
HLA-DRB1,0.0019047619047619048
MOCS1,0.0019047619047619048
RP11-314B1.2,0.0019047619047619048
TMEM81,0.0019047619047619048
SEPT4-AS1,0.0019047619047619048
SOX4,0.0019047619047619048
NOS1,0.0019047619047619048
HLA-C,0.0019047619047619048
ITPKB,0.0019047619047619048
FLVCR2,0.0019047619047619048
DHFR,0.0019047619047619048
PLCZ1,0.0019047619047619048
ADAMTS12,0.0019047619047619048
PDGFRA,0.0019047619047619048
MYCNOS,0.0019047619047619048
SPATA17,0.0019047619047619048
HDAC5,0.0019047619047619048
RP11-260O18.1,0.0019047619047619048
LINC01094,0.0019047619047619048
MYBPH,0.0019047619047619048
MYLK2,0.0019047619047619048
ADGRV1,0.0019047619047619048
MEGF11,0.0019047619047619048
ZC3H11A,0.0019047619047619048
DNAH6,0.0019047619047619048
RP11-739N20.2,0.0019047619047619048
CD109,0.0019047619047619048
ADGRL2,0.0019047619047619048
SYK,0.0019047619047619048
LRRN2,0.0019047619047619048
EIF2D,0.0019047619047619048
RP11-745C15.2,0.0019047619047619048
GFPT2,0.0019047619047619048
PPFIA2,0.0014285714285714286
RP1-154K9.2,0.0014285714285714286
AFAP1,0.0014285714285714286
EDNRA,0.0014285714285714286
FBN2,0.0014285714285714286
PKIA,0.0014285714285714286
ATP8A1,0.0014285714285714286
RAB27B,0.0014285714285714286
RPL7A,0.0014285714285714286
GNA14,0.0014285714285714286
TPT1,0.0014285714285714286
UNC5A,0.0014285714285714286
SDPR,0.0014285714285714286
CPT1A,0.0014285714285714286
TUSC3,0.0014285714285714286
PI4KB,0.0014285714285714286
LRRC7,0.0014285714285714286
DLC1,0.0014285714285714286
EMP1,0.0014285714285714286
EPHA5,0.0014285714285714286
NR2F2-AS1,0.0014285714285714286
RASL12,0.0014285714285714286
PLD5,0.0014285714285714286
F13A1,0.0014285714285714286
PLEKHH1,0.0014285714285714286
AC008103.3,0.0014285714285714286
TENM2,0.0014285714285714286
MIR3681HG,0.0014285714285714286
PIK3C2B,0.0014285714285714286
WI2-80269A6.1,0.0014285714285714286
RP11-146I2.1,0.0014285714285714286
CACNA1A,0.0014285714285714286
COX7A1,0.0014285714285714286
C3,0.0014285714285714286
PHACTR3,0.0014285714285714286
ARHGAP44,0.0014285714285714286
PDE10A,0.0014285714285714286
FBLN1,0.0014285714285714286
RP11-231C18.1,0.0014285714285714286
PRR13,0.0014285714285714286
LINGO1,0.0014285714285714286
MGAT4C,0.0014285714285714286
KMT5A,0.0014285714285714286
DLGAP1-AS4,0.0014285714285714286
DOCK6,0.0014285714285714286
TPD52L1,0.0014285714285714286
SRGAP2,0.0014285714285714286
OCIAD2,0.0014285714285714286
SMOC1,0.0014285714285714286
RP5-921G16.1,0.0014285714285714286
SOX13,0.0014285714285714286
RP11-443F4.1,0.0014285714285714286
KCNB1,0.0014285714285714286
C7,0.0014285714285714286
COL16A1,0.0014285714285714286
DOCK5,0.0014285714285714286
RGS20,0.0014285714285714286
RPH3A,0.0014285714285714286
MOXD1,0.0014285714285714286
BCYRN1,0.0014285714285714286
H2AFZ,0.0014285714285714286
ERRFI1,0.0014285714285714286
GPR1,0.0014285714285714286
SHF,0.0009523809523809524
CTD-2277K2.1,0.0009523809523809524
PEX5L,0.0009523809523809524
SAT1,0.0009523809523809524
CYP4F3,0.0009523809523809524
COL6A2,0.0009523809523809524
NR4A3,0.0009523809523809524
TBC1D9,0.0009523809523809524
C2orf83,0.0009523809523809524
IER2,0.0009523809523809524
AC092657.2,0.0009523809523809524
PRAME,0.0009523809523809524
ZFY,0.0009523809523809524
EYA1,0.0009523809523809524
ZMAT4,0.0009523809523809524
AKT1,0.0009523809523809524
ZDHHC9,0.0009523809523809524
HS3ST1,0.0009523809523809524
HS3ST5,0.0009523809523809524
DHRS3,0.0009523809523809524
SYNPO2,0.0009523809523809524
RP11-1085N6.4,0.0009523809523809524
RGCC,0.0009523809523809524
EHD3,0.0009523809523809524
TNNT3,0.0009523809523809524
RPS13,0.0009523809523809524
MT-ND3,0.0009523809523809524
OR2L13,0.0009523809523809524
APOD,0.0009523809523809524
KCTD8,0.0009523809523809524
PIEZO2,0.0009523809523809524
PLD1,0.0009523809523809524
CTC-499B15.5,0.0009523809523809524
RP11-160E2.11,0.0009523809523809524
RGS16,0.0009523809523809524
EN1,0.0009523809523809524
ZNF385D,0.0009523809523809524
TEAD2,0.0009523809523809524
LRRC36,0.0009523809523809524
FAM149A,0.0009523809523809524
FMN1,0.0009523809523809524
WDR76,0.0009523809523809524
GABRB1,0.0009523809523809524
TMTC1,0.0009523809523809524
HMCN1,0.0009523809523809524
IGF2BP1,0.0009523809523809524
OTUD6A,0.0009523809523809524
KCNH7,0.0009523809523809524
FAM111A,0.0009523809523809524
COL5A1-AS1,0.0009523809523809524
HCFC1,0.0009523809523809524
CLSPN,0.0009523809523809524
SLC14A1,0.0009523809523809524
ANGPT2,0.0009523809523809524
COL15A1,0.0009523809523809524
SLC39A8,0.0009523809523809524
SYNPO,0.0009523809523809524
DOK6,0.0009523809523809524
C1QTNF1,0.0009523809523809524
CHRFAM7A,0.0009523809523809524
PAPLN,0.0009523809523809524
PRDX1,0.0009523809523809524
SNTG2,0.0009523809523809524
ALPK1,0.0009523809523809524
PANK4,0.0009523809523809524
AXL,0.0009523809523809524
TDO2,0.0009523809523809524
COL11A1,0.0009523809523809524
AC019117.1,0.0009523809523809524
LAMA1,0.0009523809523809524
GALNT10,0.0009523809523809524
CARNS1,0.0009523809523809524
IFI6,0.0009523809523809524
GLIS1,0.0009523809523809524
LGALS9,0.0009523809523809524
RP11-733C7.1,0.0009523809523809524
GALR1,0.0009523809523809524
KIAA0319,0.0009523809523809524
DNAH7,0.0009523809523809524
ATP5I,0.0009523809523809524
MX2,0.0009523809523809524
SLC24A4,0.0009523809523809524
NR4A1,0.0009523809523809524
KCNB2,0.0009523809523809524
LAMA4,0.0009523809523809524
CTC-340A15.2,0.0009523809523809524
KCNN2,0.0009523809523809524
CXCR4,0.0009523809523809524
LINC00632,0.0009523809523809524
COL9A1,0.0009523809523809524
RGS2,0.0009523809523809524
MYC,0.0009523809523809524
A2M,0.0009523809523809524
ELOVL7,0.0009523809523809524
MTRNR2L8,0.0009523809523809524
TCEB2,0.0009523809523809524
PAX7,0.0009523809523809524
CXCL3,0.0009523809523809524
MT-ATP6,0.0009523809523809524
COL6A1,0.0009523809523809524
RPL29,0.0009523809523809524
CTC-425F1.4,0.0009523809523809524
SYNM,0.0009523809523809524
CD74,0.0009523809523809524
ME1,0.0009523809523809524
LINC01197,0.0009523809523809524
LINC01060,0.0004761904761904762
C1orf95,0.0004761904761904762
LOXL2,0.0004761904761904762
SLC26A7,0.0004761904761904762
PVT1,0.0004761904761904762
RP11-99E15.2,0.0004761904761904762
ARL6IP1,0.0004761904761904762
SUSD5,0.0004761904761904762
CD55,0.0004761904761904762
ZNF16,0.0004761904761904762
CCSER1,0.0004761904761904762
STARD8,0.0004761904761904762
RPL13A,0.0004761904761904762
MDGA1,0.0004761904761904762
AC010127.3,0.0004761904761904762
KCTD16,0.0004761904761904762
CRIM1,0.0004761904761904762
CDC20,0.0004761904761904762
RP11-3J1.1,0.0004761904761904762
CENPF,0.0004761904761904762
NNAT,0.0004761904761904762
NCAPH,0.0004761904761904762
MED8,0.0004761904761904762
ARHGAP6,0.0004761904761904762
COL25A1,0.0004761904761904762
NEURL1B,0.0004761904761904762
ADRA1B,0.0004761904761904762
CHI3L1,0.0004761904761904762
ESM1,0.0004761904761904762
ALDH6A1,0.0004761904761904762
POSTN,0.0004761904761904762
EMB,0.0004761904761904762
LINC01551,0.0004761904761904762
IL26,0.0004761904761904762
CD63,0.0004761904761904762
SMYD2,0.0004761904761904762
RAB11FIP1,0.0004761904761904762
PTCHD1,0.0004761904761904762
CCDC85A,0.0004761904761904762
GALNT15,0.0004761904761904762
GABBR2,0.0004761904761904762
CLOCK,0.0004761904761904762
PVRL3-AS1,0.0004761904761904762
SEZ6,0.0004761904761904762
SEZ6L,0.0004761904761904762
USP9Y,0.0004761904761904762
BTBD11,0.0004761904761904762
LEFTY2,0.0004761904761904762
CTGF,0.0004761904761904762
COL18A1,0.0004761904761904762
CA10,0.0004761904761904762
RP11-65I12.1,0.0004761904761904762
T,0.0004761904761904762
ELOVL2,0.0004761904761904762
CLEC1A,0.0004761904761904762
C8orf34,0.0004761904761904762
MBP,0.0004761904761904762
SEZ6L2,0.0004761904761904762
FN1,0.0004761904761904762
RGS7,0.0004761904761904762
INPP5D,0.0004761904761904762
ZNF395,0.0004761904761904762
STAC,0.0004761904761904762
NOS2,0.0004761904761904762
MTCP1,0.0004761904761904762
FAU,0.0004761904761904762
ARHGAP10,0.0004761904761904762
RAB8A,0.0004761904761904762
AURKB,0.0004761904761904762
RP11-625L16.1,0.0004761904761904762
BCL6B,0.0004761904761904762
RNF220,0.0004761904761904762
MNS1,0.0004761904761904762
AC000032.2,0.0004761904761904762
RP11-116O11.1,0.0004761904761904762
RP11-386I14.4,0.0004761904761904762
STC2,0.0004761904761904762
PTPRM,0.0004761904761904762
RP11-789C2.1,0.0004761904761904762
RP11-356I2.4,0.0004761904761904762
SYNJ2,0.0004761904761904762
LINC00299,0.0004761904761904762
GNG5,0.0004761904761904762
U91319.1,0.0004761904761904762
FERMT1,0.0004761904761904762
RP11-400N13.3,0.0004761904761904762
DLGAP1-AS5,0.0004761904761904762
GCG,0.0004761904761904762
C4orf32,0.0004761904761904762
CD24,0.0004761904761904762
MT-ND2,0.0004761904761904762
AC016730.1,0.0004761904761904762
ESAM,0.0004761904761904762
F11-AS1,0.0004761904761904762
CTC-458G6.2,0.0004761904761904762
CFH,0.0004761904761904762
HES5,0.0004761904761904762
FILIP1,0.0004761904761904762
ERC2,0.0004761904761904762
APOL2,0.0004761904761904762
ALCAM,0.0004761904761904762
RALYL,0.0004761904761904762
CTDSP2,0.0004761904761904762
SHISA9,0.0004761904761904762
DYRK3,0.0004761904761904762
GAP43,0.0004761904761904762
RP11-143I21.1,0.0004761904761904762
MPZL2,0.0004761904761904762
GADD45B,0.0004761904761904762
CTD-2058B24.2,0.0004761904761904762
RP11-394O4.6,0.0004761904761904762
MARCH9,0.0004761904761904762
SEC14L2,0.0004761904761904762
AQP4,0.0004761904761904762
RGS3,0.0004761904761904762
COLEC12,0.0004761904761904762
CNTN3,0.0004761904761904762
CTC-529P8.1,0.0004761904761904762
C10orf54,0.0004761904761904762
TNFSF8,0.0004761904761904762
BRIP1,0.0004761904761904762
MROH8,0.0004761904761904762
SNAP25-AS1,0.0004761904761904762
ABCA9,0.0004761904761904762
RP11-983G14.1,0.0004761904761904762
CTD-2507G9.1,0.0004761904761904762
UFD1L,0.0004761904761904762
C5orf17,0.0004761904761904762
MICAL2,0.0004761904761904762
SMPD3,0.0004761904761904762
RBPMS,0.0004761904761904762
RP11-30J20.1,0.0004761904761904762
DACH1,0.0004761904761904762
IL1R2,0.0004761904761904762
RCAN2,0.0004761904761904762
AP000462.2,0.0004761904761904762
CDC45,0.0004761904761904762
HES4,0.0004761904761904762
RP11-347E10.1,0.0004761904761904762
NEU4,0.0004761904761904762
SLC11A1,0.0004761904761904762
STAB1,0.0004761904761904762
PTPRO,0.0004761904761904762
HERC5,0.0004761904761904762
TSHR,0.0004761904761904762
SYTL4,0.0004761904761904762
PTGDS,0.0004761904761904762
TRPC4,0.0004761904761904762
MDFI,0.0004761904761904762
RP11-798M19.6,0.0004761904761904762
PEAR1,0.0004761904761904762
KITLG,0.0004761904761904762
CDK16,0.0004761904761904762
ADIPOR2,0.0004761904761904762
CUX2,0.0004761904761904762
TBX2,0.0004761904761904762
LAMA3,0.0004761904761904762
MT2A,0.0004761904761904762
FP325317.1,0.0004761904761904762
NOL4L,0.0004761904761904762
IL1R1,0.0004761904761904762
LINC01411,0.0004761904761904762
EPHA7,0.0004761904761904762
RDH10-AS1,0.0004761904761904762
CDH6,0.0004761904761904762
CLPX,0.0004761904761904762
PDK1,0.0004761904761904762
GRB14,0.0004761904761904762
HMMR,0.0004761904761904762
CPNE4,0.0004761904761904762
SLC6A5,0.0004761904761904762
CLDN22,0.0004761904761904762
ST8SIA2,0.0004761904761904762
CXCL1,0.0004761904761904762
PPIB,0.0004761904761904762
CHI3L2,0.0004761904761904762
COTL1,0.0004761904761904762
SNX22,0.0004761904761904762
MT-ATP8,0.0004761904761904762
CCDC102B,0.0004761904761904762
RBBP5,0.0004761904761904762
RPLP1,0.0004761904761904762
KCNK9,0.0004761904761904762
RP11-466I1.1,0.0004761904761904762
CTA-363E6.2,0.0004761904761904762
CD81,0.0004761904761904762
FLJ33581,0.0004761904761904762
SLC17A9,0.0004761904761904762
WDR62,0.0004761904761904762
RCSD1,0.0004761904761904762
COL5A2,0.0004761904761904762
CLVS2,0.0004761904761904762
ACSL1,0.0004761904761904762
PTGER4,0.0004761904761904762
HLA-B,0.0004761904761904762
EPB41L3,0.0004761904761904762
GGT5,0.0004761904761904762
CD2,0.0004761904761904762
TNFRSF14,0.0004761904761904762
CACYBP,0.0004761904761904762
ST8SIA5,0.0004761904761904762
RFTN1,0.0004761904761904762
EYA4,0.0004761904761904762
PCBP3,0.0004761904761904762
