,selection_frequency
EHD4,0.016666666666666666
PGF,0.016666666666666666
NOVA2,0.016666666666666666
RP5-921G16.1,0.01619047619047619
ITGA10,0.01619047619047619
CIITA,0.01619047619047619
MYO16,0.01619047619047619
AEBP1,0.01619047619047619
KSR2,0.01619047619047619
RP1-209A6.1,0.01619047619047619
PROS1,0.01619047619047619
RAD54L,0.01619047619047619
SORCS3,0.01619047619047619
ITGA3,0.01619047619047619
DNM3OS,0.01619047619047619
RP5-1139I1.1,0.01619047619047619
PTH1R,0.01619047619047619
RPS23,0.015714285714285715
ERRFI1,0.015714285714285715
ITPR1,0.015714285714285715
AHCYL1,0.015714285714285715
NRG1,0.015714285714285715
ARHGAP24,0.015714285714285715
JUNB,0.015714285714285715
TSHR,0.015714285714285715
ADGRL2,0.015714285714285715
LINC01411,0.015714285714285715
MT-ND3,0.015714285714285715
SDC4,0.015714285714285715
ETNPPL,0.015714285714285715
DOCK5,0.015714285714285715
RFTN1,0.015714285714285715
HS3ST3A1,0.015238095238095238
LPAR1,0.015238095238095238
SLC2A1,0.015238095238095238
TNR,0.015238095238095238
GNG5,0.015238095238095238
DPYD,0.015238095238095238
CEBPD,0.015238095238095238
PIEZO2,0.015238095238095238
HSP90AB1,0.015238095238095238
KCNQ1,0.015238095238095238
NDRG1,0.015238095238095238
F11-AS1,0.014761904761904763
NUDT4,0.014761904761904763
FBXO32,0.014761904761904763
WBSCR17,0.014761904761904763
TDRP,0.014761904761904763
GREB1L,0.014761904761904763
LGR5,0.014761904761904763
SEPT14,0.014761904761904763
ARC,0.014761904761904763
IL6R,0.014761904761904763
PROM1,0.014761904761904763
HES1,0.014761904761904763
ANKH,0.014761904761904763
IZUMO3,0.014761904761904763
AC010127.3,0.014285714285714285
CLSTN2,0.014285714285714285
SCG2,0.014285714285714285
ANGPT2,0.014285714285714285
RP11-152L20.3,0.014285714285714285
STMN2,0.014285714285714285
KLF6,0.014285714285714285
GCH1,0.014285714285714285
MXD3,0.014285714285714285
TCIRG1,0.014285714285714285
RP11-417F21.2,0.014285714285714285
HBEGF,0.014285714285714285
MEGF6,0.014285714285714285
MYT1,0.014285714285714285
DCX,0.01380952380952381
CNTN4,0.01380952380952381
RP11-467L24.1,0.01380952380952381
RP11-99E15.2,0.01380952380952381
CNTNAP5,0.01380952380952381
THBS1,0.01380952380952381
CRIP2,0.01380952380952381
NUPR1,0.01380952380952381
MAN1C1,0.01380952380952381
PYGL,0.01380952380952381
KCNJ3,0.01380952380952381
RGS17,0.01380952380952381
EYA4,0.01380952380952381
TCEB2,0.01380952380952381
B2M,0.01380952380952381
CDH19,0.01380952380952381
LINC01524,0.01380952380952381
HECW1,0.013333333333333334
CPVL,0.013333333333333334
RCAN2,0.013333333333333334
PNPLA6,0.013333333333333334
SLIT2,0.013333333333333334
SNTG2,0.013333333333333334
SPON2,0.013333333333333334
NHLH1,0.013333333333333334
GALNT10,0.013333333333333334
FRMPD4,0.013333333333333334
ARHGAP11B,0.013333333333333334
PDE8B,0.013333333333333334
MDFI,0.013333333333333334
NOSTRIN,0.013333333333333334
ACTL6B,0.013333333333333334
RP1-154K9.2,0.013333333333333334
CTD-2509G16.5,0.013333333333333334
RP11-117D22.2,0.013333333333333334
SRRM3,0.013333333333333334
TRIB2,0.013333333333333334
POU2F2,0.013333333333333334
ADGRV1,0.013333333333333334
PGK1,0.012857142857142857
TRPM3,0.012857142857142857
MT-ND1,0.012857142857142857
GPR39,0.012857142857142857
RP11-20A20.2,0.012857142857142857
RP11-89K21.1,0.012857142857142857
SYN2,0.012857142857142857
AFAP1L2,0.012857142857142857
AP000282.2,0.012857142857142857
RP11-47I22.2,0.012857142857142857
KCNH8,0.012857142857142857
SEL1L3,0.012857142857142857
LIG1,0.012857142857142857
KITLG,0.012857142857142857
ANO5,0.012857142857142857
DPEP1,0.012857142857142857
PTPRD,0.012857142857142857
SGCZ,0.012857142857142857
MIS18BP1,0.012380952380952381
KIF15,0.012380952380952381
ANKRD1,0.012380952380952381
CD2,0.012380952380952381
SERPINE1,0.012380952380952381
NMNAT2,0.012380952380952381
KPNA2,0.012380952380952381
CD83,0.012380952380952381
IL4I1,0.012380952380952381
GFRA1,0.012380952380952381
FAM13C,0.012380952380952381
NOS2,0.012380952380952381
CHRNA1,0.012380952380952381
SKA3,0.012380952380952381
FAM110D,0.012380952380952381
MROH8,0.012380952380952381
ALPK1,0.011904761904761904
HBA1,0.011904761904761904
ACTN1,0.011904761904761904
MYOM1,0.011904761904761904
ZNF251,0.011904761904761904
TENM3,0.011904761904761904
SLC35C2,0.011904761904761904
GRIP1,0.011904761904761904
LA16c-390H2.4,0.011904761904761904
RP11-328J2.1,0.011904761904761904
MIR210HG,0.011904761904761904
ADAMTS12,0.011904761904761904
MEGF11,0.011904761904761904
INPP5D,0.011904761904761904
AC092684.1,0.011904761904761904
RP1-148H17.1,0.011428571428571429
GALNT15,0.011428571428571429
SLC6A6,0.011428571428571429
RGS3,0.011428571428571429
GNAI1,0.011428571428571429
RP11-231C18.3,0.011428571428571429
LIPG,0.011428571428571429
NOV,0.011428571428571429
CTD-2298J14.2,0.011428571428571429
GLYATL2,0.011428571428571429
ZNF618,0.011428571428571429
NPAS2,0.011428571428571429
CHST15,0.011428571428571429
DLGAP1-AS5,0.011428571428571429
BAG6,0.011428571428571429
AC012593.1,0.011428571428571429
TACC3,0.010952380952380953
CNN2,0.010952380952380953
CTC-340A15.2,0.010952380952380953
CLMN,0.010952380952380953
HEPN1,0.010952380952380953
CMTM8,0.010952380952380953
SAMD5,0.010952380952380953
TTC22,0.010952380952380953
RSPO2,0.010952380952380953
S100B,0.010952380952380953
C4orf22,0.010952380952380953
PTK2B,0.010952380952380953
RP11-345F18.1,0.010952380952380953
RASGEF1B,0.010952380952380953
DSTYK,0.010952380952380953
MAF,0.010952380952380953
SYNPO,0.010952380952380953
CH507-528H12.1,0.010952380952380953
STIL,0.010952380952380953
CA9,0.010952380952380953
ATP1B2,0.010952380952380953
LRRC3B,0.010476190476190476
KMT2E-AS1,0.010476190476190476
RBPMS,0.010476190476190476
GABRB3,0.010476190476190476
COL13A1,0.010476190476190476
SLC29A1,0.010476190476190476
TPRX1,0.010476190476190476
UHRF1,0.010476190476190476
PLPPR1,0.010476190476190476
NEGR1,0.010476190476190476
MIAT,0.010476190476190476
PAX3,0.010476190476190476
EPHA5,0.010476190476190476
GRM7,0.01
PPIL6,0.01
PLEKHG5,0.01
MARCH4,0.01
PAX5,0.01
CRIM1,0.01
C10orf11,0.01
CASC5,0.01
RAPGEF5,0.01
CCDC102B,0.01
LAMA4,0.01
SEZ6L,0.01
S1PR3,0.01
NOTCH3,0.01
FGD5,0.01
ESPL1,0.01
LINC01102,0.01
SUSD5,0.01
LINC00535,0.01
RP11-197K3.1,0.01
KIAA1462,0.01
RP5-921G16.2,0.01
PSMG1,0.01
COL2A1,0.01
LIN9,0.01
TGFBR2,0.009523809523809525
LDLR,0.009523809523809525
SNRPN,0.009523809523809525
NXN,0.009523809523809525
PLEKHH1,0.009523809523809525
SVIP,0.009523809523809525
PLXNA2,0.009523809523809525
RBM20,0.009523809523809525
PAPPA,0.009523809523809525
RP11-268G12.3,0.009523809523809525
STAC,0.009523809523809525
PIF1,0.009523809523809525
RCOR2,0.009523809523809525
SERPINI2,0.009523809523809525
PMEPA1,0.009523809523809525
LEFTY2,0.009523809523809525
C7orf33,0.009523809523809525
STPG1,0.009523809523809525
CDKN1A,0.009047619047619047
ITPKB,0.009047619047619047
RP11-159F24.5,0.009047619047619047
HIST1H4C,0.009047619047619047
CACNA1A,0.009047619047619047
FSTL5,0.009047619047619047
ATPAF2,0.009047619047619047
NYAP2,0.009047619047619047
HERC5,0.009047619047619047
RASGRP2,0.009047619047619047
LHX4,0.009047619047619047
PLD5,0.009047619047619047
RP11-983G14.1,0.009047619047619047
EPHA3,0.009047619047619047
SPON1,0.009047619047619047
ARHGAP15,0.009047619047619047
PHLDB2,0.009047619047619047
FITM1,0.009047619047619047
RPL8,0.009047619047619047
CD34,0.009047619047619047
MAP1LC3B,0.009047619047619047
MOXD1,0.008571428571428572
VGF,0.008571428571428572
SAMD12,0.008571428571428572
RPS13,0.008571428571428572
PLCXD3,0.008571428571428572
AC009784.3,0.008571428571428572
PDE3B,0.008571428571428572
BRCA2,0.008571428571428572
CHRNA9,0.008571428571428572
PTCHD2,0.008571428571428572
OTX2,0.008571428571428572
MSRB3,0.008571428571428572
RNASE1,0.008571428571428572
RP13-143G15.4,0.008571428571428572
CTD-3179P9.1,0.008571428571428572
PLXNA4,0.008571428571428572
PAPLN,0.008571428571428572
ZCCHC24,0.008571428571428572
ENTPD1,0.008571428571428572
RPL13,0.008571428571428572
SGOL1,0.008571428571428572
GRIN2B,0.008095238095238095
CNTNAP3,0.008095238095238095
IER3,0.008095238095238095
HSP90AA1,0.008095238095238095
SERPINE2,0.008095238095238095
ADARB2,0.008095238095238095
CDC20,0.008095238095238095
PARP12,0.008095238095238095
DSG2-AS1,0.008095238095238095
RP11-243A14.1,0.008095238095238095
RP11-192P3.4,0.008095238095238095
PDLIM7,0.008095238095238095
NDUFB10,0.008095238095238095
TMEM132C,0.008095238095238095
KCNH7,0.008095238095238095
ZBTB7C,0.008095238095238095
ARHGAP11A,0.008095238095238095
TEAD2,0.008095238095238095
NR5A2,0.008095238095238095
CXCL10,0.008095238095238095
HMCN1,0.008095238095238095
RP11-554D15.1,0.008095238095238095
PKN3,0.008095238095238095
CLOCK,0.008095238095238095
ALPK3,0.008095238095238095
GBP2,0.008095238095238095
C10orf88,0.008095238095238095
MYLK2,0.008095238095238095
MCM3,0.008095238095238095
LRRIQ1,0.008095238095238095
AC000111.6,0.008095238095238095
NTRK2,0.008095238095238095
LINC01482,0.008095238095238095
DDIT4,0.007619047619047619
LINC01088,0.007619047619047619
ETS1,0.007619047619047619
MARCH3,0.007619047619047619
UBE2S,0.007619047619047619
BMPER,0.007619047619047619
ZDHHC9,0.007619047619047619
RPL35,0.007619047619047619
BMP3,0.007619047619047619
UGCG,0.007619047619047619
GRIA1,0.007619047619047619
NKD2,0.007619047619047619
CD109,0.007619047619047619
PRDM1,0.007619047619047619
NID1,0.007619047619047619
CRB2,0.007619047619047619
SYT14,0.007619047619047619
RP11-563P16.1,0.007619047619047619
SLC16A6,0.007619047619047619
FAM20A,0.007619047619047619
RAB11FIP1,0.007619047619047619
MGAM,0.007142857142857143
P2RX7,0.007142857142857143
EIF4EBP1,0.007142857142857143
LHFPL2,0.007142857142857143
ARHGAP22,0.007142857142857143
SPRY4,0.007142857142857143
HBA2,0.007142857142857143
EPHA7,0.007142857142857143
RP11-670E13.6,0.007142857142857143
SRGN,0.007142857142857143
THSD4,0.007142857142857143
FAM189A1,0.007142857142857143
MAPT-AS1,0.007142857142857143
YPEL2,0.007142857142857143
AKAP12,0.007142857142857143
PDE3A,0.007142857142857143
METTL1,0.007142857142857143
CPT1A,0.007142857142857143
AKT1,0.007142857142857143
TOP2A,0.007142857142857143
SRCIN1,0.007142857142857143
SMOC2,0.006666666666666667
KCNJ6,0.006666666666666667
TMEM229B,0.006666666666666667
MYO1D,0.006666666666666667
UBE2T,0.006666666666666667
CYP4F11,0.006666666666666667
A2M,0.006666666666666667
AIM1,0.006666666666666667
GUCA1A,0.006666666666666667
CXCL2,0.006666666666666667
AC003092.1,0.006666666666666667
DHFR,0.006666666666666667
MFI2,0.006666666666666667
IRF1,0.006666666666666667
OSMR,0.006666666666666667
GPLD1,0.006666666666666667
LEF1,0.006666666666666667
BHLHE40,0.006666666666666667
XIST,0.006666666666666667
DNASE1L1,0.006666666666666667
MX1,0.006666666666666667
SSTR2,0.006666666666666667
TPT1,0.006666666666666667
CKAP2,0.006666666666666667
TBC1D4,0.006666666666666667
HMOX1,0.006190476190476191
ADGRE2,0.006190476190476191
RP11-407N17.3,0.006190476190476191
HAPLN1,0.006190476190476191
HCFC1,0.006190476190476191
GULP1,0.006190476190476191
LGI1,0.006190476190476191
DCDC1,0.006190476190476191
ENO2,0.006190476190476191
PCDH9-AS2,0.006190476190476191
PCDH7,0.006190476190476191
RP11-69I8.3,0.006190476190476191
TMEM178A,0.006190476190476191
PPM1H,0.006190476190476191
ELP6,0.006190476190476191
CTD-2231H16.1,0.006190476190476191
GALNT18,0.006190476190476191
HIST1H2AC,0.006190476190476191
SLC25A18,0.006190476190476191
RPS11,0.006190476190476191
PCED1A,0.006190476190476191
TMEM132B,0.006190476190476191
TMEM176B,0.006190476190476191
MCTP1,0.006190476190476191
CDCA2,0.006190476190476191
ZNF563,0.006190476190476191
PLPP4,0.006190476190476191
RPS12,0.006190476190476191
PENK,0.006190476190476191
NEU4,0.006190476190476191
S1PR1,0.006190476190476191
SVIL,0.006190476190476191
OR2B6,0.006190476190476191
RP11-309M23.1,0.006190476190476191
MYRIP,0.006190476190476191
MX2,0.006190476190476191
T,0.006190476190476191
PCDH11Y,0.005714285714285714
SYTL2,0.005714285714285714
HIST1H2BB,0.005714285714285714
AC005618.6,0.005714285714285714
CPNE4,0.005714285714285714
EMP1,0.005714285714285714
UNC5B,0.005714285714285714
CST3,0.005714285714285714
AC019117.1,0.005714285714285714
RPL41,0.005714285714285714
HMMR,0.005714285714285714
RNF220,0.005714285714285714
ITGA2,0.005714285714285714
KCNN2,0.005714285714285714
ARPP21,0.005714285714285714
GNLY,0.005714285714285714
RP11-154H12.3,0.005714285714285714
KCND3,0.005714285714285714
ELN,0.005714285714285714
NRN1,0.005714285714285714
COL4A2,0.005714285714285714
NRP2,0.005714285714285714
RP1-101G11.3,0.005714285714285714
RP11-503C24.4,0.005714285714285714
FBXL15,0.005714285714285714
UBC,0.005714285714285714
ZFP36,0.005714285714285714
TBC1D9,0.005714285714285714
RP11-789C2.1,0.005714285714285714
CDKN2B-AS1,0.005714285714285714
PREX2,0.005714285714285714
STMN1,0.005714285714285714
MTURN,0.005714285714285714
NHSL2,0.005714285714285714
SHC1,0.005714285714285714
SLC14A1,0.005714285714285714
RP11-161I6.2,0.005238095238095238
ARHGEF15,0.005238095238095238
SMPD3,0.005238095238095238
NOX4,0.005238095238095238
PEX5L,0.005238095238095238
CCDC60,0.005238095238095238
NRG3,0.005238095238095238
PADI2,0.005238095238095238
ACTA2,0.005238095238095238
HSPA1A,0.005238095238095238
NSMF,0.005238095238095238
ABCA12,0.005238095238095238
SOX13,0.005238095238095238
SNRPE,0.005238095238095238
CSRP2,0.005238095238095238
C1QL1,0.005238095238095238
SLC4A11,0.005238095238095238
DLC1,0.005238095238095238
BCL11A,0.005238095238095238
TBX2,0.005238095238095238
SLC1A1,0.005238095238095238
EPAS1,0.005238095238095238
EFNB2,0.005238095238095238
RPS25,0.005238095238095238
ITIH5,0.005238095238095238
CD163,0.005238095238095238
GJA1,0.005238095238095238
RTN4RL1,0.005238095238095238
COLEC12,0.005238095238095238
RP11-649A16.1,0.005238095238095238
C7,0.004761904761904762
MARCH9,0.004761904761904762
KLHL4,0.004761904761904762
DHRS3,0.004761904761904762
GDF15,0.004761904761904762
RP11-10O17.3,0.004761904761904762
VWCE,0.004761904761904762
SCFD2,0.004761904761904762
SLIT3,0.004761904761904762
CACNA1E,0.004761904761904762
THSD7A,0.004761904761904762
LNX1,0.004761904761904762
ECT2,0.004761904761904762
GAPDH,0.004761904761904762
RP11-115J23.1,0.004761904761904762
INPP5B,0.004761904761904762
RP11-277P12.20,0.004761904761904762
FAM155A,0.004761904761904762
RP11-146I2.1,0.004761904761904762
CENPI,0.004761904761904762
LINC01568,0.004761904761904762
TLL1,0.004761904761904762
CUL4B,0.004761904761904762
STARD8,0.004761904761904762
DOC2A,0.004761904761904762
CDH13,0.004761904761904762
GRID2,0.004761904761904762
AC253572.1,0.004761904761904762
PTEN,0.004761904761904762
ZNF367,0.004761904761904762
RP11-519G16.3,0.004761904761904762
TCAF2,0.004761904761904762
MYO1B,0.004761904761904762
MAST1,0.004761904761904762
SCAMP1,0.004761904761904762
RP4-678D15.1,0.004761904761904762
APLN,0.004285714285714286
RP11-745C15.2,0.004285714285714286
CTC-575N7.1,0.004285714285714286
GXYLT2,0.004285714285714286
TM6SF1,0.004285714285714286
PRAME,0.004285714285714286
STX16-NPEPL1,0.004285714285714286
EDA,0.004285714285714286
TSTA3,0.004285714285714286
USP9Y,0.004285714285714286
SH3PXD2A,0.004285714285714286
SNAP25-AS1,0.004285714285714286
NCKAP1L,0.004285714285714286
PPIB,0.004285714285714286
PCAT4,0.004285714285714286
MYT1L,0.004285714285714286
VIPR2,0.004285714285714286
OPCML,0.004285714285714286
SLC37A3,0.004285714285714286
RP11-739N20.2,0.004285714285714286
GALR1,0.004285714285714286
SYNPR,0.004285714285714286
COL25A1,0.004285714285714286
CHORDC1,0.004285714285714286
ISLR,0.004285714285714286
RAB29,0.004285714285714286
FAM160A1,0.004285714285714286
MRVI1,0.004285714285714286
RP11-703H8.7,0.004285714285714286
ADGRE5,0.004285714285714286
KDR,0.004285714285714286
TMEM45A,0.004285714285714286
SH3BP5,0.004285714285714286
BNIP3,0.004285714285714286
TUSC3,0.004285714285714286
COL11A1,0.004285714285714286
F13A1,0.0038095238095238095
ITM2B,0.0038095238095238095
JAG1,0.0038095238095238095
CGNL1,0.0038095238095238095
FN1,0.0038095238095238095
KIF4A,0.0038095238095238095
TNNT3,0.0038095238095238095
ATCAY,0.0038095238095238095
KIF20A,0.0038095238095238095
BMP6,0.0038095238095238095
RGS6,0.0038095238095238095
RP11-366L20.2,0.0038095238095238095
FLRT2,0.0038095238095238095
SAT1,0.0038095238095238095
CEMIP,0.0038095238095238095
GABRA2,0.0038095238095238095
SLCO1C1,0.0038095238095238095
RGS2,0.0038095238095238095
SERPINB9,0.0038095238095238095
MACROD2,0.0038095238095238095
PLSCR1,0.0038095238095238095
AFAP1,0.0038095238095238095
NWD2,0.0038095238095238095
CXCR4,0.0038095238095238095
CENPE,0.0038095238095238095
GNA14,0.0038095238095238095
HES5,0.0038095238095238095
RPL18,0.0038095238095238095
SEMA3A,0.0038095238095238095
FAM192A,0.0038095238095238095
RP11-650L12.1,0.0038095238095238095
PCDH11X,0.0038095238095238095
COL24A1,0.0038095238095238095
KIFC1,0.0038095238095238095
GYG2,0.0038095238095238095
PRR13,0.0038095238095238095
RNF152,0.0038095238095238095
MATN1,0.0038095238095238095
MYOF,0.0038095238095238095
MAOB,0.0038095238095238095
GBP1,0.0038095238095238095
CH17-437K3.1,0.0038095238095238095
ELL2,0.0038095238095238095
SLC38A5,0.0038095238095238095
TSHZ2,0.0038095238095238095
MT-ND4L,0.0038095238095238095
ZNF347,0.0038095238095238095
IRAK3,0.0038095238095238095
DLX6,0.0038095238095238095
S100A10,0.0038095238095238095
TNFSF8,0.0038095238095238095
MAST4,0.0038095238095238095
AC073115.6,0.0038095238095238095
LINC01515,0.0038095238095238095
FAM162A,0.0038095238095238095
LSAMP-AS1,0.0038095238095238095
FLG-AS1,0.0033333333333333335
LSM1,0.0033333333333333335
RAB8A,0.0033333333333333335
PLEKHA1,0.0033333333333333335
UACA,0.0033333333333333335
SLC39A8,0.0033333333333333335
ABCC3,0.0033333333333333335
CADPS,0.0033333333333333335
GAS2,0.0033333333333333335
GRM3,0.0033333333333333335
NAMPT,0.0033333333333333335
AC018731.3,0.0033333333333333335
PLP1,0.0033333333333333335
C8orf22,0.0033333333333333335
DDIT3,0.0033333333333333335
SEPT4-AS1,0.0033333333333333335
CALCRL,0.0033333333333333335
NOL4L,0.0033333333333333335
ANKRD33B,0.0033333333333333335
RALYL,0.0033333333333333335
POU6F2,0.0033333333333333335
CAAP1,0.0033333333333333335
SMC4,0.0033333333333333335
SPP1,0.0033333333333333335
RP11-284F21.9,0.0033333333333333335
TNFAIP3,0.0033333333333333335
FBXO42,0.0033333333333333335
RP1-78O14.1,0.0033333333333333335
C3,0.0033333333333333335
PRC1,0.0033333333333333335
HMGB2,0.0033333333333333335
ARID3A,0.0033333333333333335
SLC35F3,0.0033333333333333335
CTD-2035E11.3,0.0033333333333333335
B4GALT1,0.0033333333333333335
LRRC9,0.0033333333333333335
TAL1,0.0033333333333333335
PAK7,0.0033333333333333335
RP11-525K10.3,0.0033333333333333335
GINS3,0.0033333333333333335
RHPN1,0.0033333333333333335
VWA3B,0.0033333333333333335
NTNG1,0.0033333333333333335
HSPA6,0.0033333333333333335
ANPEP,0.0033333333333333335
RP11-893F2.5,0.0033333333333333335
IVNS1ABP,0.0033333333333333335
PRELID2,0.0033333333333333335
FRMD3,0.0033333333333333335
CPLX4,0.0033333333333333335
XRCC2,0.0033333333333333335
FLNB,0.0033333333333333335
ARHGAP29,0.0033333333333333335
SLC44A5,0.0033333333333333335
RP11-370F5.4,0.0033333333333333335
IGDCC3,0.0033333333333333335
DEPDC1,0.0033333333333333335
PLAGL1,0.0033333333333333335
CYYR1,0.0033333333333333335
HDAC5,0.002857142857142857
NFE2L3,0.002857142857142857
TEX41,0.002857142857142857
CDC45,0.002857142857142857
ADCY4,0.002857142857142857
ST8SIA6,0.002857142857142857
PDE6B,0.002857142857142857
CHD5,0.002857142857142857
UTY,0.002857142857142857
OCIAD2,0.002857142857142857
ELK4,0.002857142857142857
ADCY2,0.002857142857142857
AP003900.6,0.002857142857142857
RP11-388G22.1,0.002857142857142857
ZMYND15,0.002857142857142857
KCNB2,0.002857142857142857
RPL34,0.002857142857142857
DAB1,0.002857142857142857
POSTN,0.002857142857142857
RMRP,0.002857142857142857
CASC8,0.002857142857142857
BAG3,0.002857142857142857
CYP7B1,0.002857142857142857
KIAA0040,0.002857142857142857
SLCO2B1,0.002857142857142857
PCOLCE2,0.002857142857142857
GAS2L3,0.002857142857142857
RGS5,0.002857142857142857
RPL19,0.002857142857142857
RARB,0.002857142857142857
OOEP,0.002857142857142857
SLC26A7,0.002857142857142857
CSPG5,0.002857142857142857
BCAS1,0.002857142857142857
BIRC5,0.002857142857142857
SRRM4,0.002857142857142857
RPL6,0.002857142857142857
HSD17B14,0.002857142857142857
RP4-668E10.4,0.002857142857142857
BRINP2,0.002857142857142857
SCN3A,0.002857142857142857
TSPYL2,0.002857142857142857
SCARF1,0.002857142857142857
PTCHD4,0.002857142857142857
PAPSS2,0.002857142857142857
ITGA8,0.002857142857142857
EYS,0.002857142857142857
CACNB2,0.002857142857142857
DRC1,0.002857142857142857
RGS20,0.002857142857142857
EFNA5,0.002857142857142857
SGOL2,0.002857142857142857
SNHG23,0.002857142857142857
ELK3,0.002857142857142857
LUZP2,0.002380952380952381
MXRA7,0.002380952380952381
LOXL2,0.002380952380952381
SLC5A4,0.002380952380952381
KIAA1211L,0.002380952380952381
ADAMTS18,0.002380952380952381
TTTY14,0.002380952380952381
GLCCI1,0.002380952380952381
RP11-170M17.1,0.002380952380952381
CNTNAP4,0.002380952380952381
RAB3C,0.002380952380952381
TNFRSF4,0.002380952380952381
CTD-2342J14.6,0.002380952380952381
C8orf34,0.002380952380952381
LRRC36,0.002380952380952381
CTD-3074O7.5,0.002380952380952381
OAS3,0.002380952380952381
LRFN2,0.002380952380952381
STARD4,0.002380952380952381
RP11-13N12.1,0.002380952380952381
TNFRSF25,0.002380952380952381
KCNG2,0.002380952380952381
ZC3H12B,0.002380952380952381
LINC01194,0.002380952380952381
BNC2,0.002380952380952381
HSPA1B,0.002380952380952381
NPNT,0.002380952380952381
RP11-384J4.2,0.002380952380952381
HMGB3,0.002380952380952381
DIAPH3,0.002380952380952381
AP1S3,0.002380952380952381
LINC00907,0.002380952380952381
COL23A1,0.002380952380952381
POLR2J,0.002380952380952381
CNTNAP3B,0.002380952380952381
RP11-114G22.1,0.002380952380952381
MEIG1,0.002380952380952381
HS3ST4,0.002380952380952381
SH3GL3,0.002380952380952381
GHR,0.002380952380952381
MIR4435-2HG,0.002380952380952381
NCAPG,0.002380952380952381
LINC00609,0.002380952380952381
AC000032.2,0.002380952380952381
RP11-677M14.2,0.002380952380952381
NKAIN2,0.002380952380952381
MAPK11,0.002380952380952381
CTC-513N18.6,0.002380952380952381
MICAL2,0.002380952380952381
U91319.1,0.002380952380952381
CD9,0.002380952380952381
MB21D1,0.002380952380952381
CYSLTR2,0.002380952380952381
PDLIM1,0.002380952380952381
METTL2A,0.002380952380952381
PAMR1,0.002380952380952381
COL5A2,0.002380952380952381
TNFRSF12A,0.002380952380952381
PRSS23,0.002380952380952381
TM2D2,0.002380952380952381
ADAM32,0.0019047619047619048
CLVS1,0.0019047619047619048
VRK2,0.0019047619047619048
AC133680.1,0.0019047619047619048
ZNF808,0.0019047619047619048
RP11-499F3.2,0.0019047619047619048
IGF2BP1,0.0019047619047619048
CHFR,0.0019047619047619048
LIMK2,0.0019047619047619048
KCNC2,0.0019047619047619048
EGFLAM,0.0019047619047619048
RPS24,0.0019047619047619048
PTPRN2,0.0019047619047619048
PRKX,0.0019047619047619048
ADRA1A,0.0019047619047619048
ANXA2,0.0019047619047619048
YOD1,0.0019047619047619048
PALMD,0.0019047619047619048
SPC24,0.0019047619047619048
UBA52,0.0019047619047619048
IL34,0.0019047619047619048
CYTH3,0.0019047619047619048
CTD-2187J20.1,0.0019047619047619048
PI3,0.0019047619047619048
DTL,0.0019047619047619048
ROR1,0.0019047619047619048
CDKN2A,0.0019047619047619048
TESK2,0.0019047619047619048
RP11-752L20.5,0.0019047619047619048
VEGFC,0.0019047619047619048
PTGER4,0.0019047619047619048
PTCHD1,0.0019047619047619048
MYO15A,0.0019047619047619048
ITM2C,0.0019047619047619048
RBMS3,0.0019047619047619048
COL1A1,0.0019047619047619048
DGKB,0.0019047619047619048
SAPCD2,0.0019047619047619048
GNA15,0.0019047619047619048
C19orf48,0.0019047619047619048
SYK,0.0019047619047619048
PRKG2,0.0019047619047619048
ATAD2,0.0019047619047619048
HSPH1,0.0019047619047619048
AC007161.5,0.0019047619047619048
PCDH15,0.0019047619047619048
EOGT,0.0019047619047619048
AJAP1,0.0019047619047619048
PPP1R15A,0.0019047619047619048
LL22NC03-75H12.2,0.0019047619047619048
C10orf54,0.0019047619047619048
LINC01193,0.0019047619047619048
CXCL8,0.0019047619047619048
RP11-141M1.3,0.0019047619047619048
ANKRD37,0.0019047619047619048
TMTC1,0.0019047619047619048
STRA6,0.0019047619047619048
S100A4,0.0019047619047619048
PLXDC1,0.0019047619047619048
CHAF1A,0.0019047619047619048
RP11-798K3.4,0.0019047619047619048
POU6F2-AS2,0.0019047619047619048
FTL,0.0019047619047619048
VCL,0.0019047619047619048
RP11-797D24.3,0.0019047619047619048
EPHB4,0.0019047619047619048
PANK4,0.0019047619047619048
TNFRSF14,0.0019047619047619048
UFD1L,0.0014285714285714286
TP73,0.0014285714285714286
CDH18,0.0014285714285714286
CHD1L,0.0014285714285714286
AQP4,0.0014285714285714286
MT-CO1,0.0014285714285714286
RP13-297E16.5,0.0014285714285714286
RFX8,0.0014285714285714286
CD40,0.0014285714285714286
METTL18,0.0014285714285714286
OSGEPL1,0.0014285714285714286
MAB21L2,0.0014285714285714286
RP11-343H5.6,0.0014285714285714286
BMF,0.0014285714285714286
ATP8A2,0.0014285714285714286
OTUD6A,0.0014285714285714286
DOCK9,0.0014285714285714286
RP11-103J8.1,0.0014285714285714286
FAU,0.0014285714285714286
RP11-394O4.6,0.0014285714285714286
PART1,0.0014285714285714286
CTC-499B15.5,0.0014285714285714286
AC016730.1,0.0014285714285714286
PLEKHG4B,0.0014285714285714286
TGFBR3,0.0014285714285714286
RP11-394O4.5,0.0014285714285714286
RPL29,0.0014285714285714286
KIF24,0.0014285714285714286
MT1E,0.0014285714285714286
HLA-DQB1,0.0014285714285714286
AC091878.1,0.0014285714285714286
SYT6,0.0014285714285714286
IGFBP2,0.0014285714285714286
RP11-561I11.4,0.0014285714285714286
SLCO4A1,0.0014285714285714286
MMP9,0.0014285714285714286
