,selection_frequency
SLC7A5,0.0009523809523809524
SERPINE2,0.0009523809523809524
RP4-655C5.9,0.0009523809523809524
KCNQ3,0.0009523809523809524
ELAVL4,0.0009523809523809524
PDZRN4,0.0009523809523809524
ACTL6B,0.0009523809523809524
CCDC26,0.0009523809523809524
STC2,0.0009523809523809524
ZNF804B,0.0009523809523809524
ADAMTS14,0.0009523809523809524
NGF,0.0009523809523809524
WDR49,0.0009523809523809524
MIR222HG,0.0009523809523809524
PVRL3-AS1,0.0009523809523809524
ADCY8,0.0009523809523809524
CCDC141,0.0004761904761904762
BRINP1,0.0004761904761904762
LINC01060,0.0004761904761904762
POU6F2,0.0004761904761904762
ARHGAP29,0.0004761904761904762
EMP1,0.0004761904761904762
PDK1,0.0004761904761904762
ATP1B2,0.0004761904761904762
EDN1,0.0004761904761904762
FBN2,0.0004761904761904762
SERPINI2,0.0004761904761904762
DPP10,0.0004761904761904762
DLX6-AS1,0.0004761904761904762
C4orf32,0.0004761904761904762
GFRA2,0.0004761904761904762
GNLY,0.0004761904761904762
FLRT2,0.0004761904761904762
NID2,0.0004761904761904762
FXYD7,0.0004761904761904762
SH2D3C,0.0004761904761904762
CCDC64,0.0004761904761904762
CDON,0.0004761904761904762
SHD,0.0004761904761904762
LINC01411,0.0004761904761904762
LINC00624,0.0004761904761904762
CHI3L1,0.0004761904761904762
LTF,0.0004761904761904762
ST18,0.0004761904761904762
GYG2,0.0004761904761904762
SLC25A18,0.0004761904761904762
GADD45G,0.0004761904761904762
RERG,0.0004761904761904762
PCSK6,0.0004761904761904762
TTN,0.0004761904761904762
DLGAP1-AS4,0.0004761904761904762
SLC35F3,0.0004761904761904762
PI3,0.0004761904761904762
KCND3,0.0004761904761904762
PTK2B,0.0004761904761904762
SPOCD1,0.0004761904761904762
XAF1,0.0004761904761904762
IGF2BP1,0.0004761904761904762
COL5A1,0.0004761904761904762
LINC00836,0.0004761904761904762
RP5-1198O20.4,0.0004761904761904762
GLCCI1,0.0004761904761904762
MYC,0.0004761904761904762
EFEMP1,0.0004761904761904762
SNED1,0.0004761904761904762
AFAP1L2,0.0004761904761904762
RP11-420N3.2,0.0004761904761904762
FRAS1,0.0004761904761904762
SEMA3G,0.0004761904761904762
SVEP1,0.0004761904761904762
TMEM132C,0.0004761904761904762
LINC01170,0.0004761904761904762
YOD1,0.0004761904761904762
LRAT,0.0004761904761904762
CATSPERB,0.0004761904761904762
ZNF730,0.0004761904761904762
SVIL,0.0004761904761904762
ADCY2,0.0004761904761904762
ADCY4,0.0004761904761904762
RP11-710C12.1,0.0004761904761904762
CNTN5,0.0004761904761904762
RP11-154H12.3,0.0004761904761904762
RP11-761N21.1,0.0004761904761904762
NRG3,0.0004761904761904762
MT-ND2,0.0004761904761904762
MT-ATP6,0.0004761904761904762
PRSS23,0.0004761904761904762
TNR,0.0004761904761904762
