,selection_frequency
AC137932.6,0.17523809523809525
DEPTOR,0.1742857142857143
EPB41L3,0.17333333333333334
IQGAP3,0.17285714285714285
RP11-63G10.3,0.1719047619047619
PRDM8,0.17095238095238094
KB-1980E6.3,0.17
XAF1,0.16666666666666666
CRYAB,0.16666666666666666
SLC35F4,0.1657142857142857
AC008079.9,0.16476190476190475
CPLX1,0.16428571428571428
ITGA5,0.16238095238095238
FAM180A,0.16142857142857142
METTL7B,0.16047619047619047
RP11-101O21.1,0.16047619047619047
IFITM3,0.1595238095238095
RPH3A,0.15904761904761905
RP11-176N18.2,0.1580952380952381
SNX22,0.15761904761904763
RP11-68E19.2,0.15761904761904763
IGLC2,0.15619047619047619
CNTN3,0.15571428571428572
HID1,0.15523809523809523
DLGAP1-AS4,0.1538095238095238
AHNAK,0.15333333333333332
GPC5,0.1519047619047619
RP11-400N13.1,0.1519047619047619
RAMP3,0.15095238095238095
RGL1,0.15047619047619049
COL15A1,0.15047619047619049
FAM189A2,0.15
CKAP2L,0.15
ADGRD1,0.15
KHDRBS2,0.14952380952380953
RP11-260O18.1,0.14904761904761904
NFASC,0.14857142857142858
ATP10A,0.14857142857142858
GAD1,0.14761904761904762
ADAMTS17,0.14714285714285713
DOCK6,0.1457142857142857
XPNPEP2,0.1457142857142857
GABRB1,0.14523809523809525
TTN,0.14523809523809525
MT1M,0.14476190476190476
GLUL,0.1442857142857143
ARHGAP6,0.14333333333333334
HJURP,0.14333333333333334
HGF,0.14333333333333334
RP11-752L20.5,0.14285714285714285
PCSK2,0.14238095238095239
HLA-C,0.14142857142857143
GUCY1A2,0.14095238095238094
RP11-156K13.1,0.14095238095238094
TBC1D10A,0.14
DNAJA4,0.13904761904761906
COL16A1,0.1380952380952381
HK2,0.1380952380952381
ZFAND5,0.13714285714285715
AGBL4,0.1357142857142857
RP11-71N10.1,0.13523809523809524
MSMP,0.13428571428571429
NID2,0.13380952380952382
TUBGCP6,0.13285714285714287
MT-ATP8,0.13238095238095238
LIF,0.1319047619047619
PDZRN4,0.1319047619047619
FOSB,0.1319047619047619
TMEM243,0.1319047619047619
CNTN1,0.13142857142857142
STMN4,0.13095238095238096
POU2F3,0.13095238095238096
SPRY1,0.1295238095238095
TMCC3,0.12714285714285714
RP11-320P7.2,0.1261904761904762
KIAA1755,0.12571428571428572
GABRB2,0.12523809523809523
SAMHD1,0.12523809523809523
PCBP3,0.12476190476190477
RP3-405J10.4,0.12428571428571429
AC009505.2,0.12380952380952381
RP11-798M19.6,0.12333333333333334
SHANK3,0.12333333333333334
NEK10,0.12285714285714286
ID3,0.12238095238095238
ENTPD2,0.1219047619047619
STAC2,0.1219047619047619
CRISPLD1,0.1219047619047619
RP11-718G2.5,0.12142857142857143
ANXA1,0.12142857142857143
WARS,0.12142857142857143
SNRPD3,0.12047619047619047
RP11-627D16.1,0.12047619047619047
EGR1,0.11952380952380952
PSD2,0.11904761904761904
KIF2C,0.11904761904761904
BRINP1,0.11857142857142858
RP11-1094M14.10,0.11857142857142858
LOX,0.11857142857142858
RASSF3,0.1180952380952381
MTRNR2L1,0.11761904761904762
CKMT2,0.11761904761904762
GRM8,0.11714285714285715
LINC00535,0.11666666666666667
ATRNL1,0.11666666666666667
RP11-3B12.2,0.11619047619047619
COX7A1,0.11571428571428571
GLRA2,0.11571428571428571
SLC8A1-AS1,0.11571428571428571
RERGL,0.11523809523809524
ADAM19,0.11476190476190476
ARAP1,0.11333333333333333
ABI3BP,0.11238095238095239
ZNF385B,0.11238095238095239
STX17,0.11238095238095239
HDAC1,0.11190476190476191
CHI3L2,0.11142857142857143
SMIM3,0.11142857142857143
DPP10,0.11095238095238096
C4orf32,0.11047619047619048
RP11-20G13.5,0.11047619047619048
PDE1A,0.11047619047619048
MT-ND5,0.11
CTC-425F1.4,0.10952380952380952
AC002454.1,0.10904761904761905
MBP,0.10857142857142857
HMGA2,0.10857142857142857
CRISPLD2,0.10666666666666667
ADGRG6,0.10666666666666667
ADAMTSL1,0.1061904761904762
KCNT1,0.10523809523809524
LRRIQ1,0.10523809523809524
HIF3A,0.10476190476190476
PBK,0.10476190476190476
PTGFR,0.10428571428571429
SEMA3E,0.10380952380952381
RP11-160E2.6,0.10380952380952381
HPDL,0.10380952380952381
C1orf115,0.10333333333333333
ANO3,0.10333333333333333
MED8,0.10333333333333333
COTL1,0.10285714285714286
IFFO1,0.10238095238095238
NEURL1B,0.1019047619047619
MDGA2,0.10142857142857142
THSD7B,0.10095238095238095
CACNA1B,0.10095238095238095
ATP1A3,0.10095238095238095
COL20A1,0.10047619047619048
CLPX,0.10047619047619048
RP11-89K11.1,0.1
REPS2,0.09952380952380953
RP11-191L9.4,0.09857142857142857
KIRREL3,0.09761904761904762
CTD-3193K9.4,0.09619047619047619
ST6GALNAC3,0.09619047619047619
TCP1,0.09571428571428571
PCSK6,0.09523809523809523
CAPN5,0.09523809523809523
SGK1,0.09523809523809523
PTGDS,0.09476190476190476
JPH1,0.09428571428571429
RP11-384F7.1,0.09428571428571429
LMO2,0.09380952380952381
CTDP1,0.09380952380952381
LINC00639,0.09380952380952381
UBE2L6,0.09333333333333334
CIT,0.09285714285714286
WNK2,0.09285714285714286
TRPC4,0.09238095238095238
VSTM2A,0.09238095238095238
DLX6-AS1,0.09238095238095238
RPS27,0.0919047619047619
NANS,0.09095238095238095
CNTN5,0.09047619047619047
DUSP5,0.09047619047619047
RUNX2,0.09047619047619047
AKNAD1,0.09047619047619047
ZNF273,0.08904761904761904
PRKCB,0.08857142857142856
FAM149A,0.08857142857142856
TUBB4B,0.08857142857142856
SCN9A,0.08857142857142856
MYC,0.0880952380952381
IER2,0.08761904761904762
SPOCK1,0.08714285714285715
SPDYA,0.08714285714285715
PLXND1,0.08714285714285715
AC013463.2,0.08714285714285715
DNAH5,0.08666666666666667
LINC01021,0.08619047619047619
EMILIN2,0.08619047619047619
NR4A1,0.08619047619047619
PARPBP,0.08571428571428572
RORB,0.08523809523809524
MYH9,0.08476190476190476
MMP28,0.08476190476190476
SMOC1,0.08428571428571428
MT-ATP6,0.08428571428571428
RP11-608O21.1,0.08428571428571428
ZNF665,0.08428571428571428
RYR3,0.08428571428571428
SPNS2,0.0838095238095238
CTD-2060L22.1,0.0838095238095238
EDNRA,0.0838095238095238
KCNK9,0.08333333333333333
FXYD5,0.08333333333333333
CTC-458G6.2,0.08285714285714285
GNG5,0.08285714285714285
GABBR2,0.08285714285714285
PKIA,0.08285714285714285
WDR49,0.08285714285714285
FSIP2,0.08285714285714285
CPA4,0.08190476190476191
HS3ST2,0.08142857142857143
NALCN-AS1,0.08142857142857143
SCN7A,0.08095238095238096
PHLDB2,0.08095238095238096
NFKBIA,0.08095238095238096
KCNQ3,0.08047619047619048
LTF,0.08047619047619048
COL9A3,0.08047619047619048
UNC5C,0.08
LMCD1,0.07952380952380952
FGFR3,0.07952380952380952
ARHGAP18,0.07952380952380952
SVOP,0.07904761904761905
RP11-120D5.1,0.07904761904761905
MGP,0.07904761904761905
DRAXIN,0.07857142857142857
PCAT1,0.07809523809523809
HRASLS,0.07809523809523809
ALPK2,0.07809523809523809
PHKG1,0.07809523809523809
OLIG1,0.07761904761904762
ROBO3,0.07761904761904762
HS3ST1,0.07761904761904762
F13A1,0.07761904761904762
FXYD7,0.07714285714285714
LMOD1,0.07714285714285714
NPTX2,0.07666666666666666
DDX1,0.07666666666666666
AC079896.1,0.07666666666666666
RP11-15K19.2,0.07571428571428572
LMAN2,0.07523809523809524
ICAM1,0.07523809523809524
PLAT,0.07476190476190477
RHBDF2,0.07476190476190477
NKD1,0.07476190476190477
GSTP1,0.07476190476190477
AFAP1L1,0.07476190476190477
UXS1,0.07476190476190477
PYCR1,0.07476190476190477
CD74,0.07428571428571429
RACGAP1,0.07428571428571429
BTBD11,0.07380952380952381
CH507-513H4.1,0.07333333333333333
C6orf141,0.07333333333333333
EFEMP1,0.07333333333333333
RP4-655C5.9,0.07285714285714286
NNAT,0.07285714285714286
MSRB3,0.07238095238095238
ACTR1A,0.07238095238095238
ANKS1B,0.07238095238095238
SNAP25,0.07238095238095238
COL12A1,0.0719047619047619
RGS7BP,0.0719047619047619
PLEKHA3,0.07142857142857142
RP11-395D3.1,0.07095238095238095
ZNF189,0.07095238095238095
ADAMTS2,0.07095238095238095
TMEM165,0.07047619047619047
LINGO1,0.07047619047619047
LPAR6,0.07
FLJ33581,0.07
LINC00499,0.06952380952380953
RP9,0.06952380952380953
CCSER1,0.06952380952380953
ADAMTS14,0.06952380952380953
HMP19,0.06904761904761905
CEBPG,0.06904761904761905
CHCHD2,0.06857142857142857
FLVCR2,0.06857142857142857
CYR61,0.06857142857142857
ROR2,0.0680952380952381
ACAN,0.0680952380952381
RP11-420N3.2,0.0680952380952381
ABCA8,0.0680952380952381
PVRL3-AS1,0.0680952380952381
OST4,0.06761904761904762
PDGFD,0.06761904761904762
LAMA3,0.06761904761904762
CDCA3,0.06761904761904762
CASC21,0.06714285714285714
CD82,0.06714285714285714
LMNTD1,0.06666666666666667
KLHL29,0.06666666666666667
APOE,0.06666666666666667
CPED1,0.06666666666666667
RDH10,0.06666666666666667
RP11-443F4.1,0.06619047619047619
EEPD1,0.06619047619047619
SLC28A1,0.06619047619047619
RP11-290H9.2,0.06619047619047619
CDH7,0.06619047619047619
DNAH11,0.06571428571428571
AURKA,0.06571428571428571
AC003991.3,0.06523809523809523
E2F7,0.06523809523809523
SH3GL2,0.06476190476190476
RP11-129M6.1,0.06476190476190476
SYN3,0.06476190476190476
LINC01060,0.06476190476190476
GPR158,0.06428571428571428
ST6GAL1,0.06428571428571428
KCNB1,0.06428571428571428
RAB26,0.06428571428571428
ADIPOR1,0.06428571428571428
USP12-AS2,0.06380952380952382
DLGAP1,0.06380952380952382
CDKN2B-AS1,0.06333333333333334
FAM19A1,0.06333333333333334
AP000462.2,0.06333333333333334
RP5-1198O20.4,0.06333333333333334
GADD45G,0.06333333333333334
PLCG2,0.06333333333333334
SDC2,0.06285714285714286
RP5-1070A16.1,0.06285714285714286
LINC01314,0.06285714285714286
RP11-714L20.1,0.062380952380952384
FAM196A,0.062380952380952384
GNL3L,0.062380952380952384
CTD-2034I4.1,0.062380952380952384
MYCNOS,0.06190476190476191
ARFGAP1,0.06190476190476191
RIN2,0.06095238095238095
TINAGL1,0.06095238095238095
MFSD2A,0.06095238095238095
ALK,0.06095238095238095
SLC29A1,0.060476190476190475
GPN2,0.06
KRT10,0.06
SLC7A5,0.06
FILIP1,0.06
DAAM2,0.05952380952380952
MLIP,0.05952380952380952
AC002429.5,0.05952380952380952
RP11-157I4.4,0.05952380952380952
MIR217HG,0.05952380952380952
RP4-533D7.5,0.05904761904761905
SORCS1,0.05904761904761905
NOXRED1,0.05904761904761905
ANGPT1,0.05904761904761905
PLOD2,0.05904761904761905
MYO1F,0.05904761904761905
EYA1,0.05857142857142857
ZNF395,0.05857142857142857
EPB41,0.05857142857142857
CTDSP2,0.05857142857142857
LINC00337,0.05857142857142857
CTD-2561B21.7,0.05857142857142857
MYL9,0.058095238095238096
PTH1R,0.058095238095238096
CD55,0.058095238095238096
CIITA,0.05761904761904762
LTBP1,0.05761904761904762
HIST1H2BD,0.05714285714285714
RRP36,0.05714285714285714
GLI1,0.056666666666666664
FLT3,0.056666666666666664
FBN2,0.056666666666666664
LINC01266,0.056666666666666664
SEMA3G,0.05619047619047619
LINC01091,0.05619047619047619
RP11-356I2.4,0.05619047619047619
TFCP2L1,0.05619047619047619
SLC22A3,0.055714285714285716
CX3CL1,0.05523809523809524
C5orf46,0.05523809523809524
HEYL,0.05523809523809524
LIN7A,0.05523809523809524
PFKFB4,0.05523809523809524
SPC25,0.05523809523809524
HS6ST3,0.05523809523809524
CNTNAP2,0.05476190476190476
RAD54L,0.05476190476190476
PPARG,0.05476190476190476
RP11-507B12.2,0.05476190476190476
CNTN2,0.054285714285714284
AC092657.2,0.054285714285714284
DNAJC2,0.054285714285714284
CDKN1C,0.054285714285714284
GGT5,0.054285714285714284
SLC39A12,0.054285714285714284
AC097713.3,0.05380952380952381
LRAT,0.05380952380952381
PDPN,0.05333333333333334
GFPT2,0.05333333333333334
MIPOL1,0.05333333333333334
ST6GAL2,0.05285714285714286
COBLL1,0.05285714285714286
RP11-187O7.3,0.05285714285714286
C4orf22,0.05238095238095238
CPM,0.05238095238095238
AC090505.6,0.05238095238095238
HSPB1,0.051904761904761905
IGFBP3,0.051904761904761905
CELF4,0.051904761904761905
EBF2,0.051904761904761905
TRABD2B,0.05142857142857143
RP11-893F2.5,0.05142857142857143
RIMBP2,0.05142857142857143
NELL1,0.05142857142857143
HS3ST5,0.05142857142857143
ZNF16,0.05142857142857143
PNRC1,0.05142857142857143
RP1-167A14.2,0.05095238095238095
MGAT4C,0.05047619047619047
ADCY8,0.05047619047619047
CTD-2058B24.2,0.05047619047619047
RP11-751H17.1,0.05047619047619047
MEDAG,0.05047619047619047
RBFOX1,0.05
RGS16,0.05
PLXDC2,0.05
TNFAIP2,0.049523809523809526
EGLN3,0.04904761904761905
MT-ND6,0.04904761904761905
PODXL,0.04904761904761905
ARHGEF17,0.04904761904761905
CH507-528H12.1,0.04857142857142857
LRRC2,0.04857142857142857
SMAD3,0.04857142857142857
GALNT14,0.04857142857142857
ARC,0.048095238095238094
BMS1P14,0.048095238095238094
PLEKHA5,0.048095238095238094
VWA3A,0.048095238095238094
RUNDC3B,0.047619047619047616
ERO1A,0.047619047619047616
RTN4RL1,0.047619047619047616
SYNPO2,0.047619047619047616
TIMP3,0.047142857142857146
ATP2B4,0.047142857142857146
RAPGEF5,0.047142857142857146
SDK2,0.047142857142857146
ADRA1B,0.047142857142857146
RP11-418I22.3,0.047142857142857146
RP11-307P5.1,0.047142857142857146
RP11-281J9.2,0.047142857142857146
NUF2,0.04666666666666667
RGCC,0.04666666666666667
RAD51AP1,0.04666666666666667
NPTX1,0.04666666666666667
VAT1L,0.04619047619047619
CDKN3,0.04619047619047619
CA12,0.04619047619047619
EMB,0.045714285714285714
C5orf17,0.045714285714285714
CLCF1,0.045714285714285714
PTPRM,0.045714285714285714
TMEM154,0.045714285714285714
NOSTRIN,0.04523809523809524
CDH20,0.04523809523809524
RIT2,0.04523809523809524
MMP13,0.04523809523809524
MDM2,0.04476190476190476
LGR6,0.04476190476190476
RP11-649G15.2,0.04476190476190476
AC008103.3,0.04428571428571428
MTRNR2L8,0.04428571428571428
RP13-578N3.3,0.04428571428571428
SLC2A3,0.04428571428571428
SLC26A3,0.04428571428571428
TWIST2,0.04428571428571428
RASD1,0.04428571428571428
MMD2,0.04380952380952381
CA2,0.04380952380952381
PVRL2,0.04380952380952381
MROH8,0.04380952380952381
AXL,0.04380952380952381
ANLN,0.04380952380952381
SOX10,0.04380952380952381
NEIL3,0.043333333333333335
EFCAB3,0.043333333333333335
SAMD12,0.043333333333333335
LINC00152,0.04285714285714286
SLCO2B1,0.04285714285714286
GLP2R,0.04285714285714286
CCBE1,0.04238095238095238
CCDC62,0.04238095238095238
FOSL2,0.04238095238095238
PPP1R16B,0.04238095238095238
COL1A2,0.0419047619047619
RP11-116O11.1,0.0419047619047619
LPIN1,0.041428571428571426
CCNF,0.041428571428571426
GALNT10,0.041428571428571426
RP11-133F8.2,0.041428571428571426
PLCB4,0.041428571428571426
RP11-454P21.1,0.041428571428571426
PRDX4,0.041428571428571426
ENG,0.041428571428571426
CXCL1,0.041428571428571426
MASP1,0.040952380952380955
HAS2,0.040952380952380955
HIST1H2BN,0.040952380952380955
SLCO3A1,0.040952380952380955
NCAPH,0.040952380952380955
CACNA1A,0.040952380952380955
CPNE8,0.040952380952380955
STARD3,0.04047619047619048
TMEM132D,0.04047619047619048
HECW2,0.04
RP11-65I12.1,0.04
ARHGAP24,0.04
DNAH6,0.04
HLA-DRB1,0.04
AC016730.1,0.04
BCYRN1,0.039523809523809524
COL21A1,0.039523809523809524
TENM2,0.039523809523809524
MIR222HG,0.039523809523809524
AC007563.5,0.039047619047619046
TRIM47,0.039047619047619046
PPEF1,0.039047619047619046
PLEKHH1,0.03857142857142857
RP11-47I22.2,0.03857142857142857
LINC01141,0.03857142857142857
AHR,0.03857142857142857
ZFAND2A,0.03857142857142857
WIPF3,0.0380952380952381
EPSTI1,0.0380952380952381
LRRN2,0.0380952380952381
CADPS2,0.0380952380952381
HILPDA,0.0380952380952381
NRP1,0.03761904761904762
CA8,0.03761904761904762
MAF,0.03761904761904762
ZDHHC23,0.03761904761904762
ITGA2,0.03761904761904762
SEZ6,0.03761904761904762
CFAP61,0.03761904761904762
TNS3,0.03761904761904762
RASGRF2,0.03761904761904762
RP11-231C18.1,0.03761904761904762
RP11-625L16.1,0.037142857142857144
CYB5D2,0.037142857142857144
SERPINH1,0.037142857142857144
STC1,0.037142857142857144
DHRS2,0.037142857142857144
RNF219-AS1,0.037142857142857144
KCNAB1,0.037142857142857144
ITGBL1,0.037142857142857144
KMT5A,0.03666666666666667
CFAP47,0.03666666666666667
ARHGAP28,0.03666666666666667
CNTN4,0.03666666666666667
FBXO32,0.03666666666666667
COL28A1,0.03666666666666667
CFH,0.03666666666666667
SLIT2,0.03619047619047619
CEBPB,0.03619047619047619
COL7A1,0.03619047619047619
RP11-315A16.1,0.03619047619047619
AC079305.11,0.03619047619047619
CDON,0.03619047619047619
PDE3A,0.03619047619047619
PLCXD3,0.03571428571428571
ARL6IP1,0.03571428571428571
ISLR,0.03571428571428571
LINC00500,0.03571428571428571
LEFTY2,0.03571428571428571
BMF,0.035238095238095235
CCDC102B,0.035238095238095235
TPH1,0.034761904761904765
BMP6,0.034761904761904765
TRIM22,0.034761904761904765
CDR2L,0.034761904761904765
CTC-458I2.2,0.034761904761904765
ADAMTS12,0.03428571428571429
NKD2,0.03428571428571429
CCDC141,0.03428571428571429
IL1R1,0.03428571428571429
LINC00868,0.03428571428571429
CABLES1,0.03428571428571429
CACNG5,0.03380952380952381
ENO2,0.03380952380952381
UNC79,0.03380952380952381
ERRFI1,0.03380952380952381
BRCA2,0.03380952380952381
CACNA2D1,0.03380952380952381
SUMF2,0.03380952380952381
FOSL1,0.03333333333333333
CCDC26,0.03333333333333333
LINC00299,0.03333333333333333
COL6A2,0.03333333333333333
NR2F2-AS1,0.03333333333333333
CHSY3,0.03333333333333333
CYP4F11,0.03333333333333333
CCDC178,0.03333333333333333
FAP,0.03333333333333333
RP11-314P15.2,0.032857142857142856
XYLT1,0.032857142857142856
RCAN2,0.032857142857142856
ALPK3,0.032857142857142856
SLC16A6,0.03238095238095238
RP11-117D22.2,0.03238095238095238
ZNF804B,0.03238095238095238
AC007319.1,0.03238095238095238
LINC01170,0.03238095238095238
RANBP17,0.03238095238095238
ASCL1,0.03238095238095238
STIL,0.03238095238095238
KIF15,0.03238095238095238
SRGN,0.03238095238095238
RAB29,0.03190476190476191
IZUMO3,0.03190476190476191
UPP1,0.03190476190476191
ASIC2,0.03190476190476191
SYNPO,0.03190476190476191
PRICKLE1,0.03190476190476191
VWA3B,0.03190476190476191
PXDNL,0.03190476190476191
PROM1,0.03190476190476191
C2orf48,0.03142857142857143
ASB18,0.03142857142857143
C11orf21,0.03142857142857143
UBASH3B,0.03142857142857143
FOXC2,0.03142857142857143
NXT1,0.03142857142857143
NOV,0.030952380952380953
DOCK5,0.030952380952380953
KCNN3,0.030952380952380953
FAM95B1,0.030952380952380953
HS3ST3A1,0.030952380952380953
RRAD,0.030952380952380953
UHRF1,0.030952380952380953
MYT1,0.030952380952380953
AURKAIP1,0.030476190476190476
RGS17,0.030476190476190476
ST3GAL1,0.030476190476190476
SPHKAP,0.030476190476190476
DACH2,0.030476190476190476
PAFAH1B3,0.030476190476190476
CNN2,0.030476190476190476
IL6R,0.030476190476190476
KSR2,0.030476190476190476
NRN1,0.030476190476190476
RP11-6N13.1,0.030476190476190476
MARCH4,0.03
MEF2D,0.03
RNF122,0.03
HS3ST3B1,0.03
SYN2,0.03
IGSF21,0.03
ST8SIA5,0.03
TBC1D9,0.03
JUNB,0.029523809523809525
TTK,0.029523809523809525
KCNN2,0.029523809523809525
HSP90AB1,0.029523809523809525
LEF1,0.029523809523809525
RP11-557H15.4,0.029523809523809525
SAA1,0.029523809523809525
CHEK1,0.029523809523809525
CMTM8,0.029523809523809525
AC012593.1,0.029047619047619048
RP11-525K10.3,0.029047619047619048
C1orf95,0.029047619047619048
PIK3CD,0.029047619047619048
CPVL,0.029047619047619048
CACNG2,0.029047619047619048
SRCIN1,0.029047619047619048
MGAM,0.029047619047619048
RP4-545C24.1,0.029047619047619048
VIPR2,0.029047619047619048
STAC,0.029047619047619048
SEL1L3,0.029047619047619048
FOLH1,0.029047619047619048
FAM105A,0.029047619047619048
HEXA,0.029047619047619048
MT-ND4L,0.029047619047619048
B2M,0.029047619047619048
SULT1C4,0.029047619047619048
A2M,0.029047619047619048
MEGF11,0.029047619047619048
IKZF1,0.029047619047619048
PI4KB,0.029047619047619048
RPL13A,0.029047619047619048
JPH2,0.02857142857142857
EYS,0.02857142857142857
EPB41L4A-AS2,0.02857142857142857
RP11-317N12.1,0.02857142857142857
PPP1R1C,0.02857142857142857
RAB8B,0.02857142857142857
DLL3,0.02857142857142857
MYLK,0.02857142857142857
XXbac-BPG154L12.5,0.028095238095238097
ZNF251,0.028095238095238097
RP1-154K9.2,0.028095238095238097
SMAD9,0.028095238095238097
RAP1GAP2,0.028095238095238097
TTLL10,0.028095238095238097
PYGL,0.02761904761904762
LINC01411,0.02761904761904762
BMPER,0.02761904761904762
TMEM178A,0.02761904761904762
KCNIP4,0.02761904761904762
CEP55,0.02761904761904762
MCTP2,0.02761904761904762
PLIN2,0.02761904761904762
KCP,0.02761904761904762
SIM1,0.027142857142857142
RNASE1,0.027142857142857142
RDH10-AS1,0.027142857142857142
RGS3,0.027142857142857142
FGD5,0.027142857142857142
SV2B,0.027142857142857142
STPG1,0.027142857142857142
KCTD8,0.027142857142857142
RSPO2,0.02666666666666667
PQBP1,0.02666666666666667
RPL3,0.02666666666666667
APOD,0.02666666666666667
SLCO1B3,0.02666666666666667
RP11-30J20.1,0.02666666666666667
IRF1,0.02666666666666667
FRMPD2,0.02666666666666667
RP11-706D8.3,0.02666666666666667
ALDH1A1,0.02666666666666667
GUCA1A,0.02666666666666667
C1orf87,0.02666666666666667
PNPLA6,0.02666666666666667
FAM111B,0.02666666666666667
PAWR,0.02666666666666667
SVEP1,0.02619047619047619
CHST8,0.02619047619047619
SGCD,0.02619047619047619
RP11-231C18.3,0.02619047619047619
CPT1A,0.02619047619047619
CYP4F3,0.02619047619047619
STRA6,0.02619047619047619
HES4,0.02619047619047619
BIRC3,0.02619047619047619
MXD3,0.02619047619047619
ZDHHC9,0.02619047619047619
LINC01194,0.025714285714285714
CP,0.025714285714285714
GDF15,0.025714285714285714
NCF1,0.025714285714285714
TLL1,0.025714285714285714
STARD8,0.025714285714285714
HS6ST2,0.025714285714285714
ENTPD1,0.025714285714285714
LIPG,0.025714285714285714
TCEB2,0.025714285714285714
RP11-1102P16.1,0.025714285714285714
METTL3,0.025714285714285714
MYO16,0.025238095238095237
NWD2,0.025238095238095237
CHRFAM7A,0.025238095238095237
ADM,0.025238095238095237
CUL4B,0.025238095238095237
CNTNAP5,0.025238095238095237
SMYD2,0.025238095238095237
EDN1,0.025238095238095237
TMEM229B,0.024761904761904763
LRRC63,0.024761904761904763
GBE1,0.024761904761904763
DGKH,0.024761904761904763
RPS11,0.024761904761904763
IGDCC3,0.024761904761904763
NETO1,0.024761904761904763
SCAMP1,0.024761904761904763
CAMK2A,0.024285714285714285
MT-ND1,0.024285714285714285
GGT2,0.024285714285714285
KIAA1524,0.024285714285714285
WDR76,0.024285714285714285
AFAP1L2,0.024285714285714285
