,selection_frequency
MSRB3,0.056666666666666664
MECOM,0.056666666666666664
PDE10A,0.056666666666666664
LINC01194,0.056666666666666664
RP11-170M17.1,0.056666666666666664
B2M,0.05619047619047619
CREBZF,0.05619047619047619
DEPTOR,0.05476190476190476
MYO1F,0.05476190476190476
RP11-418I22.2,0.05476190476190476
ITGA2,0.054285714285714284
CKAP2L,0.054285714285714284
DNAJB7,0.054285714285714284
EFNA5,0.05380952380952381
TAF8,0.05380952380952381
GLI1,0.05380952380952381
DNAJA4,0.05333333333333334
CNFN,0.05333333333333334
HS3ST4,0.05333333333333334
CXCL3,0.05285714285714286
HCFC1,0.05285714285714286
RP11-268G12.3,0.051904761904761905
SLC16A10,0.051904761904761905
RP11-191L9.4,0.051904761904761905
PLXNA2,0.05142857142857143
MT-CO2,0.05142857142857143
HMCN2,0.05142857142857143
PLEKHH1,0.05047619047619047
CTC-340A15.2,0.05
MYO16,0.049523809523809526
SRGAP2,0.049523809523809526
CD40,0.049523809523809526
NABP1,0.049523809523809526
KLHL29,0.04904761904761905
PTGFR,0.04904761904761905
LSM1,0.04904761904761905
LTF,0.04904761904761905
ARFGAP1,0.04857142857142857
MGP,0.048095238095238094
RAB11FIP1,0.047619047619047616
RHPN1,0.047619047619047616
MT-ATP6,0.047619047619047616
HMMR-AS1,0.04666666666666667
DPP4,0.04666666666666667
RP11-187O7.3,0.04666666666666667
INPP5B,0.04619047619047619
TMEM229B,0.04619047619047619
RP1-148H17.1,0.04619047619047619
AC002454.1,0.04619047619047619
DOCK6,0.04619047619047619
ABCA8,0.04523809523809524
GRM7,0.04523809523809524
AC105402.4,0.04523809523809524
ZNF208,0.04476190476190476
JUNB,0.04380952380952381
TNNT3,0.04380952380952381
METTL7B,0.04285714285714286
RP11-264E20.1,0.04285714285714286
MAPK4,0.04285714285714286
CACNG5,0.04238095238095238
CMTM8,0.04238095238095238
FGFR3,0.04238095238095238
RP11-466I1.1,0.04238095238095238
GNLY,0.04238095238095238
APOE,0.04238095238095238
LRAT,0.04238095238095238
CXCL2,0.0419047619047619
RP11-394O4.6,0.0419047619047619
S100A4,0.041428571428571426
MIR4300HG,0.04047619047619048
EFNB2,0.04047619047619048
FLG-AS1,0.04047619047619048
HBA2,0.04047619047619048
ZFPM2,0.04047619047619048
GXYLT2,0.04
FAM155A,0.039523809523809524
CDH19,0.039523809523809524
PGF,0.039523809523809524
HEXA,0.039523809523809524
FP325317.1,0.039047619047619046
MYCNOS,0.03857142857142857
RP1-84O15.2,0.03857142857142857
PTGER4,0.03857142857142857
CKAP2,0.03857142857142857
LINC01088,0.03857142857142857
FAM19A2,0.03857142857142857
CSMD3,0.0380952380952381
RP11-25H12.1,0.0380952380952381
NFKBIA,0.0380952380952381
ARHGAP24,0.03761904761904762
RUNX2,0.03761904761904762
ATP10B,0.03761904761904762
LRRC63,0.03761904761904762
ZFP36,0.03761904761904762
ARHGAP29,0.037142857142857144
AC000111.6,0.037142857142857144
CCBE1,0.037142857142857144
C7,0.037142857142857144
MAPK11,0.03666666666666667
SNX22,0.03666666666666667
HS3ST5,0.03666666666666667
CTD-2545M3.8,0.03666666666666667
CDKN1A,0.03619047619047619
TEAD2,0.03571428571428571
LOXL2,0.03571428571428571
ABCA9,0.03571428571428571
NRP2,0.03571428571428571
RPH3A,0.035238095238095235
ARL6IP1,0.035238095238095235
GABRB1,0.035238095238095235
FAM19A4,0.034761904761904765
PNRC1,0.034761904761904765
KCNQ5,0.034761904761904765
ADAMTS12,0.034761904761904765
AC019117.1,0.03428571428571429
PRDM16,0.03428571428571429
OTUD6A,0.03428571428571429
OTX2,0.03428571428571429
CXCR4,0.03380952380952381
SCN7A,0.03380952380952381
MIR219A2,0.03380952380952381
ITGAX,0.03380952380952381
SEL1L3,0.03380952380952381
RP11-148L24.1,0.03380952380952381
RERG,0.03333333333333333
RP11-625L16.1,0.03333333333333333
ADCY4,0.03333333333333333
CD74,0.03333333333333333
RP11-161I6.2,0.03333333333333333
RP11-65I12.1,0.03333333333333333
CYP7B1,0.03333333333333333
LMO2,0.032857142857142856
FLRT2,0.032857142857142856
CHORDC1,0.032857142857142856
CA8,0.032857142857142856
SLCO1B3,0.032857142857142856
TNFRSF14,0.032857142857142856
RP13-578N3.3,0.03238095238095238
ANXA1,0.03238095238095238
NOS2,0.03190476190476191
LINGO1,0.03190476190476191
SMOC1,0.03190476190476191
RP5-1139I1.1,0.03190476190476191
NT5DC4,0.03190476190476191
STARD3,0.03190476190476191
C11orf21,0.03142857142857143
SLC6A11,0.03142857142857143
C1orf115,0.030952380952380953
RP11-557H15.4,0.030952380952380953
CACYBP,0.030952380952380953
RP11-99E15.2,0.030952380952380953
IFI6,0.030476190476190476
SLCO2B1,0.030476190476190476
HSP90AB1,0.030476190476190476
SERPINH1,0.030476190476190476
PDE6B,0.030476190476190476
TSHR,0.03
EPSTI1,0.03
XKR4,0.03
TMEM81,0.03
TBL3,0.03
LINC00698,0.03
RP11-315A16.1,0.029523809523809525
METTL1,0.029523809523809525
LMAN2,0.029523809523809525
MB21D1,0.029523809523809525
NEIL3,0.029523809523809525
LPAR1,0.029047619047619048
DHRS3,0.029047619047619048
SULT1C4,0.029047619047619048
RPS23,0.029047619047619048
MEDAG,0.029047619047619048
SPRY1,0.02857142857142857
ST3GAL1,0.02857142857142857
MPZL2,0.02857142857142857
PYGL,0.028095238095238097
MT-ND4,0.028095238095238097
DNAH6,0.028095238095238097
RPS4Y1,0.028095238095238097
ADIPOR1,0.028095238095238097
SYK,0.028095238095238097
HDAC1,0.028095238095238097
RASGEF1B,0.028095238095238097
NOL4L,0.028095238095238097
ZNF347,0.02761904761904762
PTGES,0.02761904761904762
MTRNR2L8,0.02761904761904762
RP11-328J2.1,0.02761904761904762
TTC39A,0.027142857142857142
OTX2-AS1,0.027142857142857142
EIF2D,0.027142857142857142
SUSD5,0.027142857142857142
KCNIP4,0.027142857142857142
RTN1,0.027142857142857142
ENG,0.027142857142857142
ALDH1A1,0.027142857142857142
RP11-706D8.3,0.02666666666666667
RPL13,0.02666666666666667
EMILIN2,0.02666666666666667
RP11-815M8.1,0.02666666666666667
KCNB1,0.02666666666666667
MMP28,0.02666666666666667
RBPMS,0.02666666666666667
STX16-NPEPL1,0.02666666666666667
ISLR,0.02666666666666667
FXYD5,0.02666666666666667
MDGA1,0.02666666666666667
LIF,0.02619047619047619
TBX2,0.02619047619047619
AC012593.1,0.02619047619047619
SEPT14,0.02619047619047619
SDPR,0.02619047619047619
IGFBP7,0.025714285714285714
TIMP3,0.025714285714285714
AC072062.1,0.025714285714285714
PTGS1,0.025714285714285714
CCDC178,0.025714285714285714
UFD1L,0.025714285714285714
DGKH,0.025714285714285714
ZNF385B,0.025714285714285714
C21orf58,0.025238095238095237
PI4KB,0.025238095238095237
PARVB,0.025238095238095237
REG1A,0.025238095238095237
SGCD,0.025238095238095237
PCAT4,0.024761904761904763
OR2L13,0.024761904761904763
NCAPH,0.024761904761904763
FBLIM1,0.024761904761904763
CDH18,0.024761904761904763
BRINP1,0.024761904761904763
FAM43A,0.024285714285714285
NNAT,0.024285714285714285
MARCH1,0.024285714285714285
TENM2,0.024285714285714285
RPL29,0.024285714285714285
ELMOD1,0.024285714285714285
KIAA1755,0.024285714285714285
RANBP3L,0.024285714285714285
CLPSL1,0.024285714285714285
JPH1,0.023809523809523808
ADGRL2,0.023809523809523808
CYSLTR2,0.023809523809523808
CGNL1,0.023809523809523808
PRKCH,0.023809523809523808
PRR13,0.023809523809523808
KCNJ6,0.023333333333333334
CNR1,0.023333333333333334
LINC01099,0.023333333333333334
RASD1,0.023333333333333334
NWD2,0.023333333333333334
TMEM178A,0.023333333333333334
RP11-1085N6.4,0.023333333333333334
NFASC,0.023333333333333334
DACH1,0.023333333333333334
GPN2,0.023333333333333334
CPA6,0.023333333333333334
LINC00535,0.023333333333333334
SNAP91,0.022857142857142857
LDLR,0.022857142857142857
COL23A1,0.022857142857142857
CADPS,0.022857142857142857
COL5A1-AS1,0.022857142857142857
CNTNAP5,0.022857142857142857
LINC01314,0.022857142857142857
UXS1,0.022857142857142857
AC000032.2,0.022857142857142857
UBC,0.02238095238095238
ACSL3,0.02238095238095238
NLGN4Y,0.02238095238095238
ALDH1L1,0.02238095238095238
CAMK2A,0.02238095238095238
LPL,0.02238095238095238
RPS15,0.02238095238095238
COL4A1,0.021904761904761906
PANK4,0.021904761904761906
ME1,0.021904761904761906
PDE1A,0.021904761904761906
COL4A2,0.021904761904761906
RP11-751H17.1,0.021904761904761906
AC005618.6,0.021904761904761906
COBLL1,0.021904761904761906
ID3,0.021904761904761906
IGFL4,0.021904761904761906
IER2,0.021904761904761906
MT-CYB,0.02142857142857143
NELL1,0.02142857142857143
MDM2,0.02142857142857143
SLIT2,0.02142857142857143
LINC00337,0.02142857142857143
COX7A1,0.02142857142857143
CENPK,0.02095238095238095
SYTL2,0.02095238095238095
SDC2,0.02095238095238095
RP11-314P15.2,0.02095238095238095
GSTP1,0.02095238095238095
ANGPT1,0.02095238095238095
AFF2,0.02095238095238095
LRRC32,0.02095238095238095
KCNB2,0.020476190476190478
VWA5B1,0.020476190476190478
SAA2-SAA4,0.020476190476190478
RP11-63G10.3,0.020476190476190478
CDH20,0.020476190476190478
HDAC5,0.02
DDIT3,0.02
RGS3,0.02
ACSL1,0.02
NEK10,0.02
RELB,0.02
NDUFB10,0.02
KHDRBS2,0.02
LINC01021,0.02
DIO2,0.02
LAMA2,0.02
CABLES1,0.02
S1PR1,0.019523809523809523
INSR,0.019523809523809523
LINC00868,0.019523809523809523
RP11-983G14.1,0.019523809523809523
LSAMP-AS1,0.019523809523809523
MTRNR2L12,0.019523809523809523
SMYD2,0.019523809523809523
APOL2,0.019523809523809523
PRR11,0.019523809523809523
AC007386.2,0.019523809523809523
RP4-533D7.5,0.01904761904761905
CDH7,0.01904761904761905
CTC-535M15.2,0.01904761904761905
DOCK5,0.01904761904761905
GLRA3,0.01904761904761905
TGFBR2,0.01904761904761905
HK2,0.01904761904761905
WI2-80269A6.1,0.018571428571428572
CALCRL,0.018571428571428572
GNG5,0.018571428571428572
SNCA,0.018571428571428572
C1orf95,0.018571428571428572
SAMHD1,0.018095238095238095
SPOCK3,0.018095238095238095
PYCR1,0.018095238095238095
METTL3,0.018095238095238095
CSMD1,0.018095238095238095
TBC1D4,0.018095238095238095
TEKT1,0.018095238095238095
SSTR2,0.018095238095238095
GINS3,0.017619047619047618
MGAT4C,0.017619047619047618
VAT1L,0.017619047619047618
LRRC38,0.017619047619047618
PTGDS,0.017619047619047618
CASC15,0.017619047619047618
TIE1,0.017619047619047618
RP11-115J23.1,0.017142857142857144
FLT3,0.017142857142857144
AC073115.6,0.017142857142857144
EMC1,0.017142857142857144
LRRC36,0.017142857142857144
LINC01551,0.017142857142857144
KIAA1211L,0.017142857142857144
EHD4,0.017142857142857144
CLVS1,0.016666666666666666
ZNF730,0.016666666666666666
C8orf34,0.016666666666666666
SEZ6L,0.016666666666666666
FAM192A,0.016666666666666666
ELP6,0.016666666666666666
RP11-68E19.2,0.016666666666666666
PDE8B,0.016666666666666666
FRMPD3,0.016666666666666666
FOS,0.016666666666666666
LINC01036,0.01619047619047619
GEMIN2,0.01619047619047619
PAMR1,0.01619047619047619
LINC00499,0.01619047619047619
IFITM3,0.01619047619047619
HIST1H2BB,0.01619047619047619
QRFPR,0.01619047619047619
ZNF395,0.01619047619047619
GREB1L,0.01619047619047619
CELF5,0.01619047619047619
RP11-400N13.1,0.01619047619047619
DPEP1,0.01619047619047619
MATN1,0.01619047619047619
NGF,0.01619047619047619
RAB7B,0.015714285714285715
ARHGEF17,0.015714285714285715
MT-ND2,0.015714285714285715
PEX5L,0.015714285714285715
PAPLN,0.015714285714285715
CTA-293F17.1,0.015714285714285715
GFPT2,0.015714285714285715
TPT1,0.015714285714285715
ARHGEF4,0.015714285714285715
RP11-61I13.3,0.015714285714285715
SLIT3,0.015714285714285715
H2AFZ,0.015238095238095238
LINC00266-1,0.015238095238095238
COL7A1,0.015238095238095238
IQSEC3,0.015238095238095238
ANGPT2,0.015238095238095238
OS9,0.015238095238095238
PRPH2,0.015238095238095238
GAS2L3,0.015238095238095238
TEX43,0.015238095238095238
ANO4,0.015238095238095238
TSPYL2,0.015238095238095238
WI2-87327B8.2,0.015238095238095238
SPATA17,0.015238095238095238
MARCH9,0.015238095238095238
UBE2L6,0.015238095238095238
GRID2,0.015238095238095238
TNFRSF4,0.015238095238095238
ADGRG6,0.015238095238095238
ARPP21,0.015238095238095238
AC018647.3,0.015238095238095238
RGCC,0.015238095238095238
AJAP1,0.015238095238095238
EPHA5,0.014761904761904763
TUBB4B,0.014761904761904763
NR4A1,0.014761904761904763
GALNT13,0.014761904761904763
HMMR,0.014761904761904763
DACH2,0.014761904761904763
CH17-125A10.2,0.014761904761904763
METTL2A,0.014761904761904763
HRASLS,0.014761904761904763
KCTD8,0.014761904761904763
FAM189A2,0.014761904761904763
RP1-149A16.12,0.014761904761904763
RPL13A,0.014285714285714285
MIS18BP1,0.014285714285714285
B4GALNT3,0.014285714285714285
RP3-431P23.5,0.014285714285714285
RPL19,0.014285714285714285
FOXC2,0.014285714285714285
CCDC102B,0.014285714285714285
GNA14,0.014285714285714285
EIF4EBP1,0.014285714285714285
SNRPE,0.014285714285714285
ZNF563,0.014285714285714285
AQP4,0.014285714285714285
FAM111A,0.014285714285714285
CTD-2060L22.1,0.014285714285714285
CCDC85A,0.014285714285714285
CDH6,0.014285714285714285
MT-ATP8,0.014285714285714285
RP11-400N13.3,0.01380952380952381
TMEM165,0.01380952380952381
HES5,0.01380952380952381
MYLK2,0.01380952380952381
LINC01102,0.01380952380952381
STARD8,0.01380952380952381
HS3ST3B1,0.01380952380952381
CD93,0.01380952380952381
PPARG,0.01380952380952381
CKB,0.01380952380952381
CHRNA5,0.01380952380952381
GS1-57L11.1,0.01380952380952381
HES4,0.013333333333333334
DNAH14,0.013333333333333334
FLVCR2,0.013333333333333334
COLEC12,0.013333333333333334
COL9A3,0.013333333333333334
PDK1,0.013333333333333334
COL6A3,0.013333333333333334
DPF1,0.013333333333333334
ALDH1A2,0.013333333333333334
LINC00500,0.013333333333333334
ABCA9-AS1,0.013333333333333334
STRA6,0.013333333333333334
RRP36,0.013333333333333334
GABRB2,0.013333333333333334
CTB-91J4.1,0.013333333333333334
C4orf48,0.013333333333333334
FAM162A,0.013333333333333334
RP11-714L20.1,0.013333333333333334
EMB,0.013333333333333334
LGALS3,0.012857142857142857
LINC01013,0.012857142857142857
ZC3H11A,0.012857142857142857
NFIL3,0.012857142857142857
PNPLA6,0.012857142857142857
SYT6,0.012857142857142857
USP19,0.012857142857142857
SLC39A8,0.012857142857142857
IL26,0.012857142857142857
DOK6,0.012857142857142857
ZNF251,0.012857142857142857
LINC00632,0.012857142857142857
ANKH,0.012857142857142857
NOS1,0.012857142857142857
RP11-307P5.1,0.012857142857142857
PHACTR3,0.012857142857142857
AC018731.3,0.012857142857142857
SOX10,0.012857142857142857
NR2F2-AS1,0.012857142857142857
RP11-443F4.1,0.012380952380952381
XPNPEP2,0.012380952380952381
SHISA9,0.012380952380952381
MCTP2,0.012380952380952381
STAC2,0.012380952380952381
GFRA2,0.012380952380952381
LEMD1,0.012380952380952381
RGS20,0.012380952380952381
GLRA2,0.012380952380952381
SAPCD2,0.012380952380952381
UBE2T,0.012380952380952381
RP11-745C15.2,0.012380952380952381
GPR55,0.012380952380952381
IER5,0.012380952380952381
ATP8A1,0.011904761904761904
TMEM132E,0.011904761904761904
UGCG,0.011904761904761904
HSPH1,0.011904761904761904
RCAN2,0.011904761904761904
ADGRV1,0.011904761904761904
NXPH2,0.011904761904761904
PRICKLE1,0.011904761904761904
CNTN4,0.011904761904761904
TRIB2,0.011904761904761904
RNF122,0.011904761904761904
HS3ST2,0.011904761904761904
CTD-2035E11.3,0.011904761904761904
TGFB2,0.011904761904761904
CACNA2D4,0.011904761904761904
HSPE1-MOB4,0.011428571428571429
EFCAB3,0.011428571428571429
ICAM1,0.011428571428571429
ZNF98,0.011428571428571429
LINC01091,0.011428571428571429
PIK3CD,0.011428571428571429
POU2F3,0.011428571428571429
MT1E,0.011428571428571429
ZNF385D,0.011428571428571429
C2orf48,0.011428571428571429
GALR1,0.011428571428571429
C1QTNF1,0.011428571428571429
IGLC2,0.011428571428571429
RPS8,0.011428571428571429
SMARCA5,0.011428571428571429
CEBPG,0.011428571428571429
FBLN1,0.011428571428571429
RP11-95H3.1,0.011428571428571429
PART1,0.010952380952380953
TM2D2,0.010952380952380953
CCNB1,0.010952380952380953
RASGEF1C,0.010952380952380953
TBC1D9,0.010952380952380953
ARHGAP18,0.010952380952380953
FLNB,0.010952380952380953
AC007563.5,0.010952380952380953
RPS13,0.010952380952380953
MDFI,0.010952380952380953
DAB1,0.010952380952380953
RPL38,0.010952380952380953
TSPAN18,0.010952380952380953
AC129778.2,0.010952380952380953
KCNH7,0.010476190476190476
SYNPO,0.010476190476190476
EMP1,0.010476190476190476
RPL8,0.010476190476190476
LRRIQ1,0.010476190476190476
PDE3A,0.010476190476190476
AURKAIP1,0.010476190476190476
NKD1,0.010476190476190476
SLC26A7,0.010476190476190476
HS3ST1,0.010476190476190476
TUBB2A,0.010476190476190476
CD2,0.010476190476190476
PTCHD4,0.010476190476190476
AP1S3,0.010476190476190476
SLC35F4,0.010476190476190476
SLC4A11,0.010476190476190476
STARD4,0.010476190476190476
MAP3K9,0.010476190476190476
PXDNL,0.010476190476190476
CTC-550B14.7,0.010476190476190476
NR1H4,0.010476190476190476
TP73,0.010476190476190476
DLGAP1,0.010476190476190476
BTBD11,0.010476190476190476
TGM2,0.01
CCDC62,0.01
CTC-458G6.2,0.01
PTPRB,0.01
MROH8,0.01
FOXN4,0.01
SMAD9,0.01
VRK2,0.01
AGBL1,0.01
TSHZ2,0.01
RBBP5,0.01
CTD-2507G9.1,0.01
POSTN,0.01
KBTBD12,0.01
HLA-DRB1,0.01
TRABD2B,0.01
BUB1,0.009523809523809525
TNFRSF12A,0.009523809523809525
EPHA3,0.009523809523809525
NEURL1B,0.009523809523809525
GEM,0.009523809523809525
FAM111B,0.009523809523809525
SH3BP5,0.009523809523809525
LINC01060,0.009523809523809525
IL1R1,0.009523809523809525
RP11-69I8.3,0.009523809523809525
FGD6,0.009523809523809525
SCG2,0.009523809523809525
COL25A1,0.009523809523809525
FOSL1,0.009523809523809525
CSF3R,0.009523809523809525
SYNM,0.009523809523809525
AC011288.2,0.009523809523809525
STAB1,0.009523809523809525
RPS3A,0.009523809523809525
RP11-290H9.2,0.009523809523809525
RP11-690J15.1,0.009523809523809525
IER3,0.009523809523809525
AF064858.6,0.009523809523809525
TPRX1,0.009523809523809525
SLC7A5,0.009523809523809525
RP4-545C24.1,0.009523809523809525
BIRC5,0.009523809523809525
MT3,0.009047619047619047
RP11-11H9.2,0.009047619047619047
GPC5,0.009047619047619047
CLMN,0.009047619047619047
SULF1,0.009047619047619047
EGFLAM,0.009047619047619047
GABRA2,0.009047619047619047
ARHGAP10,0.009047619047619047
HTR1E,0.009047619047619047
RP11-231C14.7,0.009047619047619047
RP11-120D5.1,0.009047619047619047
FAP,0.009047619047619047
LINC00599,0.009047619047619047
MGST1,0.009047619047619047
TBC1D10A,0.009047619047619047
CAPG,0.009047619047619047
AC093063.3,0.009047619047619047
ZNF366,0.009047619047619047
PVRL2,0.009047619047619047
CDH13,0.009047619047619047
RP11-670E13.6,0.009047619047619047
AC009505.2,0.009047619047619047
KIF23,0.009047619047619047
RP11-244M2.1,0.009047619047619047
ITPKB,0.009047619047619047
SOHLH1,0.009047619047619047
FOSL2,0.008571428571428572
LRRC26,0.008571428571428572
HES1,0.008571428571428572
LINC01170,0.008571428571428572
THSD4,0.008571428571428572
OSMR,0.008571428571428572
ZFR2,0.008571428571428572
UNC5A,0.008571428571428572
ARHGAP28,0.008571428571428572
ST6GAL2,0.008571428571428572
ZMAT4,0.008571428571428572
MCAM,0.008571428571428572
ARAP1,0.008571428571428572
RP11-176N18.2,0.008571428571428572
CLPX,0.008571428571428572
TRPC4,0.008571428571428572
MED8,0.008571428571428572
KITLG,0.008571428571428572
HLA-C,0.008571428571428572
NANS,0.008571428571428572
RP11-703H8.7,0.008571428571428572
GUK1,0.008571428571428572
GNA15,0.008571428571428572
RPS5,0.008571428571428572
HSPE1,0.008095238095238095
CPNE4,0.008095238095238095
ADRA1B,0.008095238095238095
NMU,0.008095238095238095
CTC-529P8.1,0.008095238095238095
BCL11A,0.008095238095238095
LGR6,0.008095238095238095
RP11-627D16.1,0.008095238095238095
NID2,0.008095238095238095
CTA-363E6.2,0.008095238095238095
IFFO1,0.008095238095238095
RP11-384F7.1,0.008095238095238095
AGBL4,0.008095238095238095
AR,0.008095238095238095
LINC01568,0.008095238095238095
CATSPERB,0.008095238095238095
DSTYK,0.008095238095238095
CTD-2332E11.2,0.008095238095238095
UACA,0.008095238095238095
CDR2L,0.008095238095238095
XG,0.008095238095238095
APLN,0.008095238095238095
DYRK3,0.008095238095238095
EDA,0.008095238095238095
AC007682.1,0.008095238095238095
KCNC2,0.008095238095238095
CD163,0.008095238095238095
ASIC2,0.008095238095238095
MASP1,0.008095238095238095
KYNU,0.008095238095238095
TPD52L1,0.008095238095238095
CTD-3074O7.5,0.008095238095238095
RP11-733C7.1,0.008095238095238095
RASL12,0.007619047619047619
TTYH2,0.007619047619047619
ZNF16,0.007619047619047619
SLC16A14,0.007619047619047619
TMCC3,0.007619047619047619
MEG8,0.007619047619047619
GDF15,0.007619047619047619
RFTN1,0.007619047619047619
JAG1,0.007619047619047619
SLCO3A1,0.007619047619047619
AKNAD1,0.007619047619047619
ST8SIA2,0.007619047619047619
CFI,0.007619047619047619
PTPRT,0.007619047619047619
ST6GALNAC5,0.007619047619047619
PSD2,0.007619047619047619
PIK3C2B,0.007619047619047619
RP1-154K9.2,0.007619047619047619
SEPT4-AS1,0.007619047619047619
SAMD12,0.007619047619047619
PREX2,0.007619047619047619
LINC01411,0.007619047619047619
CLSPN,0.007619047619047619
GBP5,0.007619047619047619
CDCA8,0.007619047619047619
ANKRD33B,0.007619047619047619
PPIAL4G,0.007619047619047619
HES6,0.007619047619047619
SPNS2,0.007619047619047619
BRIP1,0.007619047619047619
MT-ND3,0.007619047619047619
CRISPLD2,0.007619047619047619
RP5-921G16.1,0.007619047619047619
DYSF,0.007619047619047619
SNRPN,0.007619047619047619
PLOD2,0.007619047619047619
AC005487.2,0.007619047619047619
OSGEPL1,0.007142857142857143
RP11-231C18.1,0.007142857142857143
PLP1,0.007142857142857143
NKAIN4,0.007142857142857143
CRIP2,0.007142857142857143
FRMD4B,0.007142857142857143
COL21A1,0.007142857142857143
CTDP1,0.007142857142857143
NR5A2,0.007142857142857143
CX3CL1,0.007142857142857143
UHRF1,0.007142857142857143
CACNA1A,0.007142857142857143
GNL3L,0.007142857142857143
GPR39,0.007142857142857143
PAQR8,0.007142857142857143
LRRN2,0.007142857142857143
LRRC2,0.007142857142857143
AP000462.2,0.007142857142857143
DNASE1L1,0.007142857142857143
TRIM72,0.007142857142857143
ADIPOR2,0.007142857142857143
SGK1,0.007142857142857143
TTC29,0.007142857142857143
TCIRG1,0.007142857142857143
